Latitude,Longitude,Depth,Month,Year,Species,cells L-1
39.0,12.0,150,6,2016,Gladiolithus flabellatus HET,384.0
39.0,13.0,100,6,2016,Gladiolithus flabellatus HET,984.615384615385
39.0,13.0,150,6,2016,Gladiolithus flabellatus HET,171.812080536913
39.0,17.0,150,9,2018,Gladiolithus flabellatus HET,147.9
39.0,18.0,25,4,2011,Gladiolithus flabellatus HET,1033.0
39.0,23.0,50,2,2007,Gladiolithus flabellatus HET,140.0
39.0,25.0,50,3,2014,Gladiolithus flabellatus HET,100.0
40.0,3.0,100,7,1996,Gladiolithus flabellatus HET,1020.0
40.0,10.0,100,6,2016,Gladiolithus flabellatus HET,711.111111111111
40.0,10.0,150,6,2016,Gladiolithus flabellatus HET,96.0
40.0,24.0,200,1,2011,Gladiolithus flabellatus HET,60.0
40.0,25.0,50,3,2014,Gladiolithus flabellatus HET,50.0
41.0,3.0,50,9,1996,Gladiolithus flabellatus HET,510.0
41.0,3.0,70,6,1996,Gladiolithus flabellatus HET,1020.0
41.0,17.0,25,4,2011,Gladiolithus flabellatus HET,416.0
42.0,10.0,100,6,2016,Gladiolithus flabellatus HET,355.555555555556
42.0,11.0,75,6,2016,Gladiolithus flabellatus HET,128.0
42.0,11.0,100,6,2016,Gladiolithus flabellatus HET,98.4615384615385
42.0,11.0,150,6,2016,Gladiolithus flabellatus HET,42.6666666666667
42.0,16.0,0,4,2016,Gladiolithus flabellatus HET,536.208778523233
42.0,16.0,120,4,2016,Gladiolithus flabellatus HET,683.727953738841
43.0,8.0,75,6,2016,Gladiolithus flabellatus HET,180.281690140845
43.0,9.0,100,6,2016,Gladiolithus flabellatus HET,145.454545454545
43.0,15.0,75,4,2016,Gladiolithus flabellatus HET,168.286612423221
43.0,15.0,90,4,2016,Gladiolithus flabellatus HET,434.956167493863
44.0,-21.0,10,3,2004,Gladiolithus flabellatus HET,1200.0
44.0,9.0,100,6,2016,Gladiolithus flabellatus HET,183.908045977012
46.0,-20.0,150,3,2004,Gladiolithus flabellatus HET,600.0
-21.0,-24.0,25,10,2004,Gliscolithus amitakareniae HOL,110.0
14.0,-31.0,45,5,2004,Gliscolithus amitakareniae HOL,131.0
24.0,-33.0,20,6,2003,Gliscolithus amitakareniae HOL,161.0
26.0,-31.0,20,6,2003,Gliscolithus amitakareniae HOL,181.0
29.0,-27.0,15,6,2003,Gliscolithus amitakareniae HOL,586.0
29.0,-27.0,30,6,2003,Gliscolithus amitakareniae HOL,80.0
29.0,-27.0,55,6,2003,Gliscolithus amitakareniae HOL,199.0
33.0,30.0,25,4,2011,Gliscolithus amitakareniae HOL,158.0
33.0,30.0,100,4,2011,Gliscolithus amitakareniae HOL,623.0
34.0,19.0,50,11,1997,Gliscolithus amitakareniae HOL,29.0
34.0,21.0,80,11,1997,Gliscolithus amitakareniae HOL,126.0
34.0,21.0,200,11,1997,Gliscolithus amitakareniae HOL,22.0
34.0,32.0,25,9,2018,Gliscolithus amitakareniae HOL,200.0
34.0,32.0,50,8,2018,Gliscolithus amitakareniae HOL,390.0
34.0,32.0,50,9,2018,Gliscolithus amitakareniae HOL,60.0
35.0,22.0,10,11,1997,Gliscolithus amitakareniae HOL,147.0
35.0,22.0,25,11,1997,Gliscolithus amitakareniae HOL,35.0
35.0,22.0,50,11,1997,Gliscolithus amitakareniae HOL,31.0
35.0,22.0,80,11,1997,Gliscolithus amitakareniae HOL,21.0
35.0,25.0,0,5,2013,Gliscolithus amitakareniae HOL,190.0
35.0,25.0,10,5,2013,Gliscolithus amitakareniae HOL,190.0
37.0,24.0,0,8,2001,Gliscolithus amitakareniae HOL,77.0
37.0,24.0,5,9,2004,Gliscolithus amitakareniae HOL,64.0
37.0,24.0,15,8,2001,Gliscolithus amitakareniae HOL,83.0
38.0,18.0,5,4,2011,Gliscolithus amitakareniae HOL,369.0
39.0,18.0,25,4,2011,Gliscolithus amitakareniae HOL,1033.0
39.0,25.0,10,7,2014,Gliscolithus amitakareniae HOL,100.0
39.0,25.0,20,7,2014,Gliscolithus amitakareniae HOL,75.0
39.0,25.0,30,7,2014,Gliscolithus amitakareniae HOL,190.0
40.0,25.0,20,7,2014,Gliscolithus amitakareniae HOL,50.0
42.0,15.0,0,4,2016,Gliscolithus amitakareniae HOL,421.445835598672
43.0,15.0,20,4,2016,Gliscolithus amitakareniae HOL,698.077799681508
-42.0,-42.0,80,5,2004,Hayaster perplexus HET,135.0
-32.0,-25.0,150,3,2000,Hayaster perplexus HET,265.0
-29.0,-8.0,110,8,1994,Hayaster perplexus HET,1364.0
-25.0,-26.0,120,5,2004,Hayaster perplexus HET,132.0
-25.0,-26.0,165,5,2004,Hayaster perplexus HET,78.0
-24.0,-17.0,150,4,1998,Hayaster perplexus HET,288.0
-24.0,-1.0,200,3,1996,Hayaster perplexus HET,106.0
-22.0,-26.0,200,5,2003,Hayaster perplexus HET,32.0
-22.0,-23.0,155,11,2005,Hayaster perplexus HET,580.0
-21.0,-24.0,170,10,2004,Hayaster perplexus HET,80.0
-20.0,-18.0,150,5,1998,Hayaster perplexus HET,150.0
-18.0,-26.0,255,10,2004,Hayaster perplexus HET,60.0
-16.0,-26.0,160,5,2004,Hayaster perplexus HET,130.0
-16.0,-26.0,200,5,2004,Hayaster perplexus HET,190.0
-15.0,-26.0,125,10,2004,Hayaster perplexus HET,400.0
-7.0,-26.0,10,5,2003,Hayaster perplexus HET,706.0
-1.0,-26.0,90,5,2004,Hayaster perplexus HET,251.0
0.0,-26.0,100,5,2004,Hayaster perplexus HET,164.0
0.0,-26.0,100,10,2004,Hayaster perplexus HET,90.0
7.0,-28.0,95,5,2004,Hayaster perplexus HET,107.0
22.0,-34.0,115,5,2004,Hayaster perplexus HET,357.0
25.0,121.0,55,11,2013,Hayaster perplexus HET,550.0
29.0,34.0,120,8,2017,Hayaster perplexus HET,65.58853500000001
29.0,34.0,120,10,2017,Hayaster perplexus HET,50.936467
29.0,34.0,140,8,2017,Hayaster perplexus HET,38.07384
29.0,34.0,140,9,2017,Hayaster perplexus HET,43.436116
29.0,34.0,140,10,2018,Hayaster perplexus HET,69.41031699999999
34.0,32.0,100,4,2011,Hayaster perplexus HET,407.0
-36.0,8.0,20,2,1993,Helicosphaera HOL catilliferus type,2800.0
-36.0,8.0,40,2,1993,Helicosphaera HOL catilliferus type,4200.0
-36.0,8.0,60,2,1993,Helicosphaera HOL catilliferus type,100.0
-36.0,8.0,100,2,1993,Helicosphaera HOL catilliferus type,100.0
-34.0,3.0,20,2,1993,Helicosphaera HOL catilliferus type,4200.0
-34.0,3.0,60,2,1993,Helicosphaera HOL catilliferus type,2100.0
-34.0,3.0,80,2,1993,Helicosphaera HOL catilliferus type,2100.0
-32.0,11.0,25,2,1993,Helicosphaera HOL catilliferus type,100.0
-32.0,11.0,50,2,1993,Helicosphaera HOL catilliferus type,2100.0
-30.0,13.0,100,2,1993,Helicosphaera HOL catilliferus type,2100.0
-1.0,141.0,0,1,1969,Helicosphaera HOL catilliferus type,75.0
-1.0,141.0,20,1,1969,Helicosphaera HOL catilliferus type,77.0
-1.0,141.0,30,1,1969,Helicosphaera HOL catilliferus type,165.0
2.0,141.0,0,1,1969,Helicosphaera HOL catilliferus type,19.0
20.0,-156.0,20,9,1969,Helicosphaera HOL catilliferus type,7.0
20.0,-156.0,30,9,1969,Helicosphaera HOL catilliferus type,14.666666666666666
24.0,-155.0,0,9,1969,Helicosphaera HOL catilliferus type,14.0
24.0,-155.0,20,9,1969,Helicosphaera HOL catilliferus type,44.0
24.0,-155.0,30,9,1969,Helicosphaera HOL catilliferus type,14.0
24.0,-155.0,50,9,1969,Helicosphaera HOL catilliferus type,16.0
24.0,-155.0,125,9,1969,Helicosphaera HOL catilliferus type,18.0
25.0,154.0,0,11,1968,Helicosphaera HOL catilliferus type,8.0
29.0,-156.0,0,9,1969,Helicosphaera HOL catilliferus type,4.0
29.0,-156.0,10,9,1969,Helicosphaera HOL catilliferus type,18.0
29.0,-156.0,20,9,1969,Helicosphaera HOL catilliferus type,108.0
29.0,-156.0,30,9,1969,Helicosphaera HOL catilliferus type,130.0
29.0,-156.0,50,9,1969,Helicosphaera HOL catilliferus type,191.0
29.0,-156.0,75,9,1969,Helicosphaera HOL catilliferus type,130.0
29.0,34.0,0,5,2018,Helicosphaera HOL catilliferus type,64.118073
29.0,34.0,0,8,2017,Helicosphaera HOL catilliferus type,90.675394
29.0,34.0,0,8,2018,Helicosphaera HOL catilliferus type,83.23250999999999
29.0,34.0,0,10,2017,Helicosphaera HOL catilliferus type,49.049931
29.0,34.0,10,5,2017,Helicosphaera HOL catilliferus type,295.31156200000004
29.0,34.0,10,7,2017,Helicosphaera HOL catilliferus type,114.263253
29.0,34.0,10,8,2017,Helicosphaera HOL catilliferus type,158.681939
29.0,34.0,10,9,2017,Helicosphaera HOL catilliferus type,193.336549
29.0,34.0,20,5,2017,Helicosphaera HOL catilliferus type,117.887465
29.0,34.0,20,5,2018,Helicosphaera HOL catilliferus type,59.225959
29.0,34.0,20,6,2017,Helicosphaera HOL catilliferus type,49.019799000000006
29.0,34.0,20,7,2017,Helicosphaera HOL catilliferus type,32.386104
29.0,34.0,20,8,2017,Helicosphaera HOL catilliferus type,49.314688
29.0,34.0,20,8,2018,Helicosphaera HOL catilliferus type,179.526796
29.0,34.0,30,5,2017,Helicosphaera HOL catilliferus type,54.544486000000006
29.0,34.0,30,7,2017,Helicosphaera HOL catilliferus type,119.9602725
29.0,34.0,40,8,2017,Helicosphaera HOL catilliferus type,109.802234
29.0,34.0,40,9,2017,Helicosphaera HOL catilliferus type,76.651969
29.0,34.0,60,5,2017,Helicosphaera HOL catilliferus type,50.275537
29.0,34.0,60,8,2017,Helicosphaera HOL catilliferus type,120.934896
29.0,34.0,60,8,2018,Helicosphaera HOL catilliferus type,112.698539
29.0,34.0,60,9,2017,Helicosphaera HOL catilliferus type,70.950789
29.0,34.0,60,10,2017,Helicosphaera HOL catilliferus type,70.770023
29.0,34.0,60,11,2018,Helicosphaera HOL catilliferus type,66.342353
29.0,34.0,80,7,2017,Helicosphaera HOL catilliferus type,46.848953
29.0,34.0,80,8,2017,Helicosphaera HOL catilliferus type,72.340296
29.0,34.0,80,8,2018,Helicosphaera HOL catilliferus type,54.454445
29.0,34.0,80,10,2017,Helicosphaera HOL catilliferus type,38.863441
29.0,34.0,100,6,2017,Helicosphaera HOL catilliferus type,44.737174
29.0,34.0,100,11,2018,Helicosphaera HOL catilliferus type,79.36974099999999
29.0,34.0,120,7,2017,Helicosphaera HOL catilliferus type,37.336927
30.0,-155.0,0,9,1969,Helicosphaera HOL catilliferus type,6.0
31.0,-155.0,0,9,1969,Helicosphaera HOL catilliferus type,23.33333333333333
32.0,-155.0,0,9,1969,Helicosphaera HOL catilliferus type,14.0
33.0,-155.0,0,9,1969,Helicosphaera HOL catilliferus type,70.66666666666667
33.0,141.0,0,11,1968,Helicosphaera HOL catilliferus type,26.0
34.0,-155.0,10,9,1969,Helicosphaera HOL catilliferus type,42.0
34.0,-155.0,20,9,1969,Helicosphaera HOL catilliferus type,37.333333333333336
34.0,-155.0,30,9,1969,Helicosphaera HOL catilliferus type,32.0
34.0,-155.0,50,9,1969,Helicosphaera HOL catilliferus type,75.0
34.0,-155.0,75,9,1969,Helicosphaera HOL catilliferus type,61.333333333333336
34.0,-155.0,100,9,1969,Helicosphaera HOL catilliferus type,50.0
34.0,19.0,25,11,1997,Helicosphaera HOL catilliferus type,17.0
34.0,21.0,25,11,1997,Helicosphaera HOL catilliferus type,27.0
34.0,33.0,25,9,2018,Helicosphaera HOL catilliferus type,120.0
35.0,-155.0,0,9,1969,Helicosphaera HOL catilliferus type,16.0
35.0,17.0,5,12,1997,Helicosphaera HOL catilliferus type,31.0
35.0,17.0,25,12,1997,Helicosphaera HOL catilliferus type,74.0
35.0,20.0,5,12,1997,Helicosphaera HOL catilliferus type,13.0
35.0,22.0,80,11,1997,Helicosphaera HOL catilliferus type,21.0
38.0,141.0,0,11,1968,Helicosphaera HOL catilliferus type,10.0
39.0,-155.0,0,9,1969,Helicosphaera HOL catilliferus type,88.0
39.0,-155.0,5,9,1969,Helicosphaera HOL catilliferus type,80.0
39.0,-155.0,10,9,1969,Helicosphaera HOL catilliferus type,39.0
39.0,-155.0,20,9,1969,Helicosphaera HOL catilliferus type,180.0
39.0,-155.0,30,9,1969,Helicosphaera HOL catilliferus type,220.0
-36.0,8.0,80,2,1993,Helicosphaera HOL confusus type,100.0
-34.0,3.0,40,2,1993,Helicosphaera HOL confusus type,2000.0
-34.0,3.0,60,2,1993,Helicosphaera HOL confusus type,200.0
-33.0,-4.0,40,2,1993,Helicosphaera HOL confusus type,100.0
-33.0,-4.0,80,2,1993,Helicosphaera HOL confusus type,2000.0
-32.0,11.0,50,2,1993,Helicosphaera HOL confusus type,100.0
19.0,58.0,60,6,1997,Helicosphaera HOL confusus type,260.0
34.0,19.0,25,11,1997,Helicosphaera HOL confusus type,17.0
34.0,21.0,10,11,1997,Helicosphaera HOL confusus type,28.0
34.0,32.0,0,9,2018,Helicosphaera HOL confusus type,90.0
34.0,32.0,10,9,2018,Helicosphaera HOL confusus type,515.0
34.0,32.0,25,9,2018,Helicosphaera HOL confusus type,165.0
34.0,32.0,50,9,2018,Helicosphaera HOL confusus type,155.0
34.0,33.0,25,9,2018,Helicosphaera HOL confusus type,1120.0
35.0,17.0,25,11,1997,Helicosphaera HOL confusus type,51.0
35.0,19.0,10,11,1997,Helicosphaera HOL confusus type,24.0
35.0,19.0,25,11,1997,Helicosphaera HOL confusus type,66.0
35.0,19.0,50,11,1997,Helicosphaera HOL confusus type,28.0
35.0,19.0,200,11,1997,Helicosphaera HOL confusus type,17.0
35.0,20.0,25,12,1997,Helicosphaera HOL confusus type,14.0
35.0,21.0,50,11,1997,Helicosphaera HOL confusus type,30.0
35.0,21.0,200,11,1997,Helicosphaera HOL confusus type,20.0
35.0,22.0,5,11,1997,Helicosphaera HOL confusus type,37.0
35.0,22.0,100,11,1997,Helicosphaera HOL confusus type,46.0
-22.0,-23.0,30,11,2005,Helicosphaera HOL ponticuliferus type,220.0
-15.0,-26.0,20,11,2005,Helicosphaera HOL ponticuliferus type,120.0
24.0,-33.0,20,6,2003,Helicosphaera HOL ponticuliferus type,54.0
26.0,-31.0,20,6,2003,Helicosphaera HOL ponticuliferus type,91.0
29.0,34.0,0,10,2017,Helicosphaera HOL ponticuliferus type,47.773289
34.0,32.0,10,9,2018,Helicosphaera HOL ponticuliferus type,60.0
34.0,32.0,25,9,2018,Helicosphaera HOL ponticuliferus type,90.0
34.0,32.0,50,9,2018,Helicosphaera HOL ponticuliferus type,230.0
37.0,24.0,45,8,2001,Helicosphaera HOL ponticuliferus type,66.0
37.0,25.0,5,8,2001,Helicosphaera HOL ponticuliferus type,72.0
37.0,25.0,45,8,2001,Helicosphaera HOL ponticuliferus type,59.5
43.0,15.0,0,2,2013,Helicosphaera HOL ponticuliferus type,210.5
43.0,15.0,0,7,2013,Helicosphaera HOL ponticuliferus type,578.6666666666666
43.0,15.0,10,2,2013,Helicosphaera HOL ponticuliferus type,241.0
43.0,15.0,10,7,2013,Helicosphaera HOL ponticuliferus type,809.5
43.0,15.0,15,7,2013,Helicosphaera HOL ponticuliferus type,329.0
43.0,15.0,25,2,2013,Helicosphaera HOL ponticuliferus type,341.0
43.0,15.0,30,2,2013,Helicosphaera HOL ponticuliferus type,164.0
43.0,15.0,30,7,2013,Helicosphaera HOL ponticuliferus type,656.5
43.0,15.0,40,7,2013,Helicosphaera HOL ponticuliferus type,329.0
43.0,15.0,60,2,2013,Helicosphaera HOL ponticuliferus type,311.0
43.0,15.0,60,7,2013,Helicosphaera HOL ponticuliferus type,201.0
43.0,15.0,90,2,2013,Helicosphaera HOL ponticuliferus type,220.0
45.0,13.0,5,5,2009,Helicosphaera HOL ponticuliferus type,750.0
-48.0,-56.0,5,4,1997,Helicosphaera carteri HET,0.02
-47.0,-57.0,0,10,1997,Helicosphaera carteri HET,0.09
-47.0,-57.0,35,10,1997,Helicosphaera carteri HET,0.29
-45.0,-22.0,150,2,2000,Helicosphaera carteri HET,143.0
-45.0,-14.0,20,2,2000,Helicosphaera carteri HET,269.0
-44.0,-56.0,5,10,1996,Helicosphaera carteri HET,0.08
-44.0,-56.0,30,10,1996,Helicosphaera carteri HET,0.16
-44.0,-56.0,50,10,1996,Helicosphaera carteri HET,0.02
-43.0,-55.0,0,10,1997,Helicosphaera carteri HET,0.11
-43.0,-55.0,25,10,1997,Helicosphaera carteri HET,0.09
-43.0,11.0,0,3,1995,Helicosphaera carteri HET,100.0
-42.0,-42.0,35,5,2004,Helicosphaera carteri HET,736.0
-42.0,12.0,0,3,1995,Helicosphaera carteri HET,200.0
-42.0,13.0,0,3,1995,Helicosphaera carteri HET,200.0
-41.0,142.0,0,3,2011,Helicosphaera carteri HET,20.0
-41.0,142.0,25,3,2011,Helicosphaera carteri HET,10.0
-41.0,142.0,70,3,2011,Helicosphaera carteri HET,10.0
-40.0,-75.0,0,1,2002,Helicosphaera carteri HET,68.0
-40.0,-54.0,5,4,1996,Helicosphaera carteri HET,0.08
-40.0,-54.0,50,4,1996,Helicosphaera carteri HET,0.12
-40.0,14.0,0,3,1995,Helicosphaera carteri HET,150.0
-40.0,138.0,0,3,2011,Helicosphaera carteri HET,10.0
-40.0,138.0,30,3,2011,Helicosphaera carteri HET,20.0
-39.0,131.0,0,3,2011,Helicosphaera carteri HET,10.0
-39.0,131.0,40,3,2011,Helicosphaera carteri HET,30.0
-39.0,131.0,70,3,2011,Helicosphaera carteri HET,20.0
-39.0,150.0,30,3,2011,Helicosphaera carteri HET,10.0
-39.0,150.0,60,3,2011,Helicosphaera carteri HET,20.0
-38.0,-53.0,5,10,1996,Helicosphaera carteri HET,0.12
-38.0,-53.0,40,10,1996,Helicosphaera carteri HET,0.08
-38.0,-53.0,60,10,1996,Helicosphaera carteri HET,0.04
-38.0,15.0,0,3,1995,Helicosphaera carteri HET,100.0
-38.0,124.0,75,3,2011,Helicosphaera carteri HET,10.0
-38.0,127.0,0,3,2011,Helicosphaera carteri HET,10.0
-37.0,-50.0,5,4,1996,Helicosphaera carteri HET,0.02
-37.0,-15.0,20,2,1993,Helicosphaera carteri HET,800.0
-37.0,-15.0,100,2,1993,Helicosphaera carteri HET,200.0
-37.0,120.0,0,3,2011,Helicosphaera carteri HET,10.0
-37.0,151.0,0,3,2011,Helicosphaera carteri HET,10.0
-37.0,151.0,30,3,2011,Helicosphaera carteri HET,40.0
-37.0,151.0,80,3,2011,Helicosphaera carteri HET,10.0
-36.0,-50.0,5,4,1997,Helicosphaera carteri HET,0.02
-36.0,-50.0,30,10,1996,Helicosphaera carteri HET,0.08
-36.0,-23.0,5,3,2000,Helicosphaera carteri HET,512.0
-36.0,-23.0,10,3,2000,Helicosphaera carteri HET,1248.0
-36.0,-23.0,20,3,2000,Helicosphaera carteri HET,285.0
-36.0,-21.0,5,8,1994,Helicosphaera carteri HET,139.0
-36.0,-21.0,20,8,1994,Helicosphaera carteri HET,29.0
-36.0,-21.0,50,8,1994,Helicosphaera carteri HET,28.0
-36.0,-21.0,100,8,1994,Helicosphaera carteri HET,654.0
-36.0,8.0,100,2,1993,Helicosphaera carteri HET,200.0
-36.0,25.0,40,2,2011,Helicosphaera carteri HET,10.0
-35.0,27.0,0,2,2011,Helicosphaera carteri HET,20.0
-35.0,27.0,30,2,2011,Helicosphaera carteri HET,10.0
-35.0,31.0,25,2,2011,Helicosphaera carteri HET,30.0
-35.0,31.0,80,2,2011,Helicosphaera carteri HET,20.0
-35.0,33.0,30,2,2011,Helicosphaera carteri HET,10.0
-35.0,33.0,75,2,2011,Helicosphaera carteri HET,20.0
-35.0,176.0,25,4,2011,Helicosphaera carteri HET,10.0
-34.0,-47.0,5,10,1995,Helicosphaera carteri HET,0.32
-34.0,-47.0,40,10,1995,Helicosphaera carteri HET,0.6
-34.0,-47.0,70,4,1996,Helicosphaera carteri HET,0.16
-34.0,-32.0,100,5,2004,Helicosphaera carteri HET,70.0
-34.0,-24.0,20,3,2000,Helicosphaera carteri HET,129.0
-34.0,-24.0,100,3,2000,Helicosphaera carteri HET,528.0
-34.0,3.0,80,2,1993,Helicosphaera carteri HET,100.0
-34.0,3.0,100,2,1993,Helicosphaera carteri HET,200.0
-34.0,15.0,0,5,2011,Helicosphaera carteri HET,10.0
-34.0,15.0,20,5,2011,Helicosphaera carteri HET,10.0
-34.0,15.0,55,5,2011,Helicosphaera carteri HET,10.0
-34.0,37.0,0,2,2011,Helicosphaera carteri HET,30.0
-34.0,37.0,25,2,2011,Helicosphaera carteri HET,10.0
-34.0,37.0,85,2,2011,Helicosphaera carteri HET,20.0
-34.0,39.0,0,2,2011,Helicosphaera carteri HET,20.0
-34.0,39.0,35,2,2011,Helicosphaera carteri HET,30.0
-34.0,39.0,125,2,2011,Helicosphaera carteri HET,40.0
-34.0,43.0,0,2,2011,Helicosphaera carteri HET,20.0
-34.0,43.0,25,2,2011,Helicosphaera carteri HET,10.0
-34.0,43.0,110,2,2011,Helicosphaera carteri HET,10.0
-33.0,-47.0,5,5,1997,Helicosphaera carteri HET,0.04
-33.0,-47.0,50,5,1997,Helicosphaera carteri HET,0.04
-33.0,-4.0,40,2,1993,Helicosphaera carteri HET,2100.0
-33.0,-4.0,60,2,1993,Helicosphaera carteri HET,2100.0
-33.0,9.0,0,3,2011,Helicosphaera carteri HET,30.0
-33.0,9.0,30,3,2011,Helicosphaera carteri HET,10.0
-33.0,12.0,20,4,2011,Helicosphaera carteri HET,20.0
-33.0,12.0,45,4,2011,Helicosphaera carteri HET,10.0
