"SampleID","Cruise","Date","Original_SampleNo","Original_StationNo","Depth","Lat","Lon","Daylength","Chl","QFChl","Temperature","QFTemp","SurfacePAR","QFPAR","Kd490","QFKd490","PARz","Nitrate","QFNO3","Nitrite","QFNO2","Ammonium","QFNH4","Phosphate","QFPO4","Silicate","QFSil","MLD","QFMLD"
"NorthSea_843","NorthSea","06-04-1995",115,130,4.1,54.931,-1.308,13.4238555830079,4.07819497585297,14,6.52500057220459,3,28.695272064209,14,0.509139999747276,14,3.55821271978343,3.20346707344055,1,NA,NA,NA,NA,0.44259498924017,1,2.06878104090691,1,70.1633046070931,2
"NorthSea_844","NorthSea","10-04-1995",115,156,3.7,54.699,-1.107,13.7050954842898,3.46603989601135,14,6.75,2,NA,NA,0.267650008201599,14,NA,3.16551907539368,1,NA,NA,NA,NA,0.442214989364147,1,2.05901704192162,1,70.1633046070931,2
"NorthSea_845","NorthSea","10-06-1995",115,168,4.3,55.494,-1.07,17.3624865161261,1.45250999927521,13,10.1250009536743,2,42.3421308729384,14,0.12848000228405,13,24.3691644800366,0.25759499579668,1,NA,NA,NA,NA,0.224844003915787,1,0.576227005422115,1,85.0175422516935,2
"NorthSea_846","NorthSea","11-06-1995",115,178,3.7,55.206,-1.031,17.3167225874043,2.18630003929138,13,10.2000007629395,2,42.3113784790039,14,0.298189997673035,13,14.0377910453169,0.266204995810986,1,NA,NA,NA,NA,0.224196003675461,1,0.557093004286289,1,85.0175422516935,2
"NorthSea_847","NorthSea","13-10-1994",118,3,3.4,54.572,-0.722,10.7220806529018,2.86620497703552,14,11.6250009536743,2,NA,NA,0.268875002861023,14,NA,0.125562002658844,1,NA,NA,NA,NA,0.290719999670982,1,1.71821798086166,1,72.6040047560006,2
"NorthSea_848","NorthSea","15-10-1994",118,4,3.7,54.754,-0.312,10.5678803790728,1.22116994857788,13,11.6250009536743,2,14.3673754798041,14,0.124690003693104,13,9.05762578341136,0.30051633199056,1,NA,NA,NA,NA,0.286934331258138,1,1.35183065066735,1,72.6040047560006,2
"NorthSea_849","NorthSea","04-07-1995",118,7,3.2,54.201,-0.155,17.039869215854,2.7248166402181,14,12.8250007629395,3,40.5958792368571,14,0.213423336545626,14,20.5058843799828,0.375697999000549,1,NA,NA,NA,NA,0.170045999139547,1,0.55263400554657,1,72.6040047560006,2
"NorthSea_850","NorthSea","05-04-1995",118,10,4,53.856,-0.032,13.2990465350255,4.73965994517008,14,6.75,3,30.3171085781521,14,0.375366667906443,14,6.75474702776753,5.29996004104614,1,NA,NA,NA,NA,0.413840007781982,1,1.68390001058578,1,32.5607857054172,2
"NorthSea_851","NorthSea","08-07-1995",118,14,4.1,53.8,0.06,16.8482433468343,2.50080990791321,13,12.9750003814697,2,39.1741888258192,14,0.194279998540878,13,17.6629652288692,0.38549899995327,1,NA,NA,NA,NA,0.176597999073565,1,0.590767005980015,1,38.0525032822591,2
"NorthSea_852","NorthSea","09-10-1994",118,20,3.8,53.829,0.143,11.0403349501265,2.58562994003296,13,11.9250001907349,2,13.9631590313382,14,0.202160000801086,13,6.47672097770747,0.956811007857323,1,NA,NA,NA,NA,0.336218997240067,1,1.33223400264978,1,38.0525032822591,2
"NorthSea_853","NorthSea","10-10-1994",118,30,3.6,53.73,0.145,10.9738200441482,6.90247011184692,13,12.0000009536743,2,13.7988812128703,14,0.494199991226196,13,2.32906651259935,0.94109200835228,1,NA,NA,NA,NA,0.334217997193337,1,1.31374800205231,1,38.0525032822591,2
"NorthSea_854","NorthSea","09-07-1995",118,39,4.9,53.636,0.174,16.7847195835484,6.10672998428345,13,14.0250015258789,2,40.0143076578776,14,0.427080005407333,13,4.93594949760161,0.394211000800133,1,NA,NA,NA,NA,0.182421999014914,1,0.624663006365299,1,38.0525032822591,2
"NorthSea_855","NorthSea","08-04-1995",118,51,4.8,54.128,0.227,13.5270378039711,2.68316006660461,13,6.75,2,31.5270673963759,14,0.216250002384186,13,11.1656985327016,5.35221202850342,1,NA,NA,NA,NA,0.415488007068634,1,1.68570001363754,1,66.5627312760547,2
"NorthSea_856","NorthSea","12-10-1994",118,52,3.9,53.743,0.227,10.8330129411829,5.43947982788086,13,12.0000009536743,2,14.0921989017063,14,0.376560002565384,13,3.24474694766796,0.964670507609844,1,NA,NA,NA,NA,0.337219497263432,1,1.34147700294852,1,38.0525032822591,2
"NorthSea_857","NorthSea","07-07-1995",118,53,4.7,54.124,0.233,16.9443610499155,2.02163004875183,13,12.9750003814697,2,41.7467905680339,14,0.162479996681213,13,19.4523248273189,0.392033000588417,1,NA,NA,NA,NA,0.180965999029577,1,0.616189006268978,1,66.5627312760547,2
"NorthSea_858","NorthSea","06-06-1995",118,67,3.8,53.966,0.299,16.9190956424561,2.22343993186951,13,10.8750009536743,2,42.6990636189779,14,0.180820003151894,13,21.4786835113473,0.632862993627787,1,NA,NA,NA,NA,0.199934997707605,1,0.384440005123615,1,38.0525032822591,2
"NorthSea_859","NorthSea","04-06-1995",118,NA,4.1,53.76,0.314,16.8175498570486,3.80377006530762,13,10.8750009536743,2,42.1798536512587,14,0.285459995269775,13,13.0861801740904,0.615653494223952,1,NA,NA,NA,NA,0.199432497695088,1,0.389780005663633,1,38.0525032822591,2
"NorthSea_860","NorthSea","02-04-1995",119,7,4.6,53.309,0.36,13.0644351855647,7.41235017776489,14,7.15000025431315,3,30.8422644478934,14,0.536899983882904,14,2.60946715629438,6.96491010665894,1,NA,NA,NA,NA,0.429954003095627,1,2.07847201108933,1,38.0525032822591,2
"NorthSea_861","NorthSea","11-07-1995",119,15,3.2,52.989,0.4,16.5955287904435,5.61352014541626,14,14.5500011444092,2,39.7540702819824,14,0.375400006771088,14,11.9583790837318,0.6396519947052,1,NA,NA,NA,NA,0.190659999251366,1,0.798840012550354,1,25.2090649856837,2
"NorthSea_862","NorthSea","01-07-1995",119,18,3.1,53.324,0.413,16.917742163052,27.4966506958008,13,12.3000001907349,2,40.3416904873318,14,6.21439981460571,13,1.73471244742937e-07,0.640965994596481,1,NA,NA,NA,NA,0.190204999297857,1,0.796620012521744,1,38.0525032822591,2
"NorthSea_863","NorthSea","06-06-1995",119,20,3.9,53.321,0.42,16.7883914538027,3.64737010002136,13,11.1000003814697,2,41.3196453518338,14,0.247600004076958,13,15.7320187333407,1.06647899031639,1,NA,NA,NA,NA,0.205341999828815,1,0.622178005576134,1,38.0525032822591,2
"NorthSea_864","NorthSea","08-10-1994",119,26,3.6,53.957,0.422,11.1064619167275,2.24093008041382,13,12.3000001907349,2,14.7131632698907,14,0.179360002279282,13,7.71407471542286,0.94109200835228,1,NA,NA,NA,NA,0.334217997193337,1,1.31374800205231,1,38.0525032822591,2
"NorthSea_865","NorthSea","11-04-1995",119,30,3.8,53.36,0.467,13.6942681575864,5.73292016983032,13,7.35000038146973,2,30.2627258300781,14,0.397520005702972,13,6.68148830537786,6.97183012008667,1,NA,NA,NA,NA,0.429562004804611,1,2.103816010952,1,38.0525032822591,2
"NorthSea_866","NorthSea","02-07-1995",119,31,4.6,53.251,0.651,16.8844203838143,3.91984009742737,13,13.5,2,40.6472646925184,14,0.282990008592606,13,11.0582582852878,0.574387008547783,1,NA,NA,NA,NA,0.199846997857094,1,0.817433006167412,1,38.0525032822591,2
"NorthSea_867","NorthSea","02-04-1995",119,32,3.8,53.244,0.653,13.0620076997456,7.56537008285522,13,7.20000076293945,2,29.8808523813883,14,0.589450001716614,13,3.18135714260802,6.74116608142853,1,NA,NA,NA,NA,0.40709400087595,1,1.94234699606895,1,38.0525032822591,2
"NorthSea_868","NorthSea","03-04-1995",119,37,3.7,53.252,0.656,13.1322258250178,7.56537008285522,13,7.27500057220459,2,29.8808523813883,14,0.589450001716614,13,3.37451928574498,6.74688408136368,1,NA,NA,NA,NA,0.407056000977755,1,1.94571549594402,1,38.0525032822591,2
"NorthSea_869","NorthSea","07-06-1995",119,41,4.1,53.256,0.657,16.801892711605,6.9102201461792,13,11.2500009536743,2,42.4435882568359,14,0.539170026779175,13,4.65330979053601,0.811256487639621,1,NA,NA,NA,NA,0.194383999407291,1,0.563944002836943,1,38.0525032822591,2
"NorthSea_870","NorthSea","10-07-1995",119.1,3,4,53.73,0.657,16.7713197225116,2.46451997756958,13,14.25,2,43.2397367689345,14,0.188069999217987,13,20.3784894987554,0.422860008478165,1,NA,NA,NA,NA,0.186764999106526,1,0.663965004682541,1,38.0525032822591,2
"NorthSea_871","NorthSea","08-06-1995",119.1,19,3.7,53.521,0.685,16.880173410005,4.16580009460449,13,11.1000003814697,2,42.8802079094781,14,0.295399993658066,13,14.3741346822068,0.573656247318722,1,NA,NA,NA,NA,0.195655249617994,1,0.420872500687838,1,38.0525032822591,2
"NorthSea_872","NorthSea","05-06-1995",119.1,20,3.9,53.314,0.702,16.7589035124146,5.29362010955811,13,11.2500009536743,2,42.5868229336209,14,0.394430011510849,13,9.14555381861453,0.830163487074897,1,NA,NA,NA,NA,0.195335999429226,1,0.562276002913713,1,38.0525032822591,2
"NorthSea_873","NorthSea","02-07-1995",119.1,23,3,53.4,0.779,16.9148973882785,2.95491003990173,13,13.5,2,42.3473061455621,14,0.215110003948212,13,22.2107142853115,0.592635008692741,1,NA,NA,NA,NA,0.194334998726845,1,0.782065007090569,1,38.0525032822591,2
"NorthSea_874","NorthSea","03-06-1995",119.1,29,4.1,53.632,0.86,16.7601360315063,2.66623997688293,13,10.7250003814697,2,44.7162225511339,14,0.20372000336647,13,19.3963391098495,0.547781247724779,1,NA,NA,NA,NA,0.194488249532878,1,0.426142500787973,1,38.0525032822591,2
"NorthSea_875","NorthSea","11-10-1994",119.1,37,3.6,53.083,0.939,10.931145815041,5.51631323496501,14,13.125,2,15.6516017913818,14,0.484326680501302,14,2.73736892531004,1.54094202041626,1,NA,NA,NA,NA,0.390765997171402,1,1.78647401809692,1,38.0525032822591,2
"NorthSea_876","NorthSea","04-04-1995",119.1,47,3.8,53.656,0.959,13.2189838826406,3.20691990852356,13,6.97500038146973,2,32.2339197794596,14,0.232020005583763,13,13.3476893328755,5.48473100662231,1,NA,NA,NA,NA,0.400407504737377,1,1.69777299880981,1,38.0525032822591,2
"NorthSea_877","NorthSea","01-07-1995",119.1,57,3.4,53.655,0.965,16.986565384721,2.06284999847412,13,12.3000001907349,2,43.7832209269206,14,0.166559994220734,13,24.8522099400164,0.420901008397341,1,NA,NA,NA,NA,0.183691499270499,1,0.643986505568028,1,38.0525032822591,2
"NorthSea_878","NorthSea","02-04-1995",119.1,62,4.6,53.081,0.986,13.0560321754562,4.14416980743408,13,7.5,2,30.7375195821126,14,0.287400007247925,13,8.19434277982812,6.69542208194733,1,NA,NA,NA,NA,0.407398000061512,1,1.91539899706841,1,38.0525032822591,2
"NorthSea_879","NorthSea","02-04-1995",119.1,83,4,53.081,0.988,13.0560317891826,4.14416980743408,13,7.5,2,30.7375195821126,14,0.287400007247925,13,9.73652244720101,6.72973008155823,1,NA,NA,NA,NA,0.40717000067234,1,1.93560999631882,1,38.0525032822591,2
"NorthSea_880","NorthSea","02-06-1995",119.1,97,4.1,53.093,1.138,16.623218028333,5.82965993881226,13,11.3250007629395,2,42.6185468037923,14,0.427329987287521,13,7.39080442067694,0.811256487639621,1,NA,NA,NA,NA,0.194383999407291,1,0.563944002836943,1,41.8266746767926,2
"NorthSea_881","NorthSea","09-04-1995",119.1,104,3.6,52.899,1.514,13.5303308678995,4.3476132551829,14,8.0500005086263,3,NA,NA,0.300900012254715,14,NA,7.9717279624939,1,NA,NA,NA,NA,0.378053334951401,1,1.88755067189535,1,29.0681152297371,2
"NorthSea_882","NorthSea","03-07-1995",119.1,120,3.2,52.95,1.84,16.8040984252839,2.65208005905151,13,14.25,2,41.2423782348633,14,0.19879999756813,13,21.8304619902273,1.04686799208323,1,NA,NA,NA,NA,0.250829330484072,1,0.921610658168793,1,29.0681152297371,2
"Prime_883","Prime","18-06-1996",4,8190,5,59.17,-20,18.5607170162037,0.739929974079132,13,11.0250005722046,2,39.4695281982422,14,0.0884200036525726,13,25.3664876221121,5.55909997224808,1,NA,NA,NA,NA,0.388312496244907,1,1.06906248629093,1,373.075491791047,2
"Prime_884","Prime","18-06-1996",4,8191,10,59.17,-20,18.5607170162037,0.739929974079132,13,11.0250005722046,2,39.4695281982422,14,0.0884200036525726,13,16.3026700256179,5.81106251478195,1,NA,NA,NA,NA,0.402674999088049,1,1.19051249325275,1,373.075491791047,2
"Prime_885","Prime","18-06-1996",4,8192,20,59.17,-20,18.5607170162037,0.739929974079132,13,11.0250005722046,2,39.4695281982422,14,0.0884200036525726,13,6.73372756393927,6.09728747606277,1,NA,NA,NA,NA,0.427549995481968,1,1.55709998309612,1,373.075491791047,2
"Prime_886","Prime","18-06-1996",4,8193,30,59.17,-20,18.5607170162037,0.739929974079132,13,11.0250005722046,2,39.4695281982422,14,0.0884200036525726,13,2.78132887644193,6.81905833880107,1,NA,NA,NA,NA,0.479624996582667,1,1.91462500890096,1,373.075491791047,2
"Prime_887","Prime","18-06-1996",4,8194,40,59.17,-20,18.5607170162037,0.739929974079132,13,11.0250005722046,2,39.4695281982422,14,0.0884200036525726,13,1.14881248839896,7.55304998159409,1,NA,NA,NA,NA,0.535774998366833,1,2.26535002887249,1,373.075491791047,2
"Prime_888","Prime","18-06-1996",4,8195,50,59.17,-20,18.5607170162037,0.739929974079132,13,11.0250005722046,2,39.4695281982422,14,0.0884200036525726,13,0.47451063578995,8.12907506359948,1,NA,NA,NA,NA,0.570386111736298,1,2.85594171616766,1,373.075491791047,2
"Prime_889","Prime","19-06-1996",6,8198,4,59.15,-20.09,18.5595124686988,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,28.1032324299516,5.56839997768402,1,NA,NA,NA,NA,0.388309997320175,1,1.02676998972893,1,369.908197226402,2
"Prime_890","Prime","19-06-1996",6,8199,10,59.15,-20.09,18.5595124686988,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,16.8364233077757,5.81106251478195,1,NA,NA,NA,NA,0.402674999088049,1,1.19051249325275,1,369.908197226402,2
"Prime_891","Prime","19-06-1996",6,8200,21,59.15,-20.09,18.5595124686988,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,6.58144664947728,6.08307002782822,1,NA,NA,NA,NA,0.422022496908903,1,1.55444998443127,1,369.908197226402,2
"Prime_892","Prime","19-06-1996",6,8201,31,59.15,-20.09,18.5595124686988,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,2.80205916050367,6.76908250451088,1,NA,NA,NA,NA,0.473674999922514,1,1.87684250026941,1,369.908197226402,2
"Prime_893","Prime","19-06-1996",6,8202,41,59.15,-20.09,18.5595124686988,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,1.1929801998146,7.64015747904778,1,NA,NA,NA,NA,0.542674998193979,1,2.30851753205061,1,369.908197226402,2
"Prime_894","Prime","19-06-1996",6,8203,51,59.15,-20.09,18.5595124686988,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,0.507912815407457,8.48467796325684,1,NA,NA,NA,NA,0.608579996824265,1,2.75449506282806,1,369.908197226402,2
"Prime_895","Prime","20-06-1996",9,8218,4,59.052,-20.091,18.5285844406978,0.769259989261627,13,11.0250005722046,2,39.6435712178548,14,0.0895600020885468,13,27.7071025013514,5.56839997768402,1,NA,NA,NA,NA,0.388309997320175,1,1.02676998972893,1,369.908197226402,2
"Prime_896","Prime","20-06-1996",9,8219,11,59.052,-20.091,18.5285844406978,0.769259989261627,13,11.0250005722046,2,39.6435712178548,14,0.0895600020885468,13,14.8020957236935,5.56299245357513,1,NA,NA,NA,NA,0.391197491437197,1,1.30481497049332,1,369.908197226402,2
"Prime_897","Prime","20-06-1996",9,8220,20,59.052,-20.091,18.5285844406978,0.769259989261627,13,11.0250005722046,2,39.6435712178548,14,0.0895600020885468,13,6.61095918744285,6.09728747606277,1,NA,NA,NA,NA,0.427549995481968,1,1.55709998309612,1,369.908197226402,2
"Prime_898","Prime","20-06-1996",9,8221,31,59.052,-20.091,18.5285844406978,0.769259989261627,13,11.0250005722046,2,39.6435712178548,14,0.0895600020885468,13,2.46839645652022,6.76908250451088,1,NA,NA,NA,NA,0.473674999922514,1,1.87684250026941,1,369.908197226402,2
"Prime_899","Prime","20-06-1996",9,8222,40,59.052,-20.091,18.5285844406978,0.769259989261627,13,11.0250005722046,2,39.6435712178548,14,0.0895600020885468,13,1.1024430957005,7.55304998159409,1,NA,NA,NA,NA,0.535774998366833,1,2.26535002887249,1,369.908197226402,2
"Prime_900","Prime","21-06-1996",12,8238,3,59.145,-20.324,18.5608011620104,0.746649980545044,13,11.0250005722046,2,39.9096844991048,14,0.0908100008964539,13,30.3922916170576,5.57769998311996,1,NA,NA,NA,NA,0.388307498395443,1,0.984477493166924,1,369.908197226402,2
"Prime_901","Prime","21-06-1996",12,8239,10,59.145,-20.324,18.5608011620104,0.746649980545044,13,11.0250005722046,2,39.9096844991048,14,0.0908100008964539,13,16.095166423237,5.81106251478195,1,NA,NA,NA,NA,0.402674999088049,1,1.19051249325275,1,369.908197226402,2
"Prime_902","Prime","21-06-1996",12,8240,20,59.145,-20.324,18.5608011620104,0.746649980545044,13,11.0250005722046,2,39.9096844991048,14,0.0908100008964539,13,6.49101553778274,6.09728747606277,1,NA,NA,NA,NA,0.427549995481968,1,1.55709998309612,1,369.908197226402,2
"Prime_903","Prime","21-06-1996",12,8241,30,59.145,-20.324,18.5608011620104,0.746649980545044,13,11.0250005722046,2,39.9096844991048,14,0.0908100008964539,13,2.6177599910311,6.81905833880107,1,NA,NA,NA,NA,0.479624996582667,1,1.91462500890096,1,369.908197226402,2
"Prime_904","Prime","21-06-1996",12,8242,41,59.145,-20.324,18.5608011620104,0.746649980545044,13,11.0250005722046,2,39.9096844991048,14,0.0908100008964539,13,0.96407033729484,7.64015747904778,1,NA,NA,NA,NA,0.542674998193979,1,2.30851753205061,1,369.908197226402,2
"Prime_905","Prime","21-06-1996",12,8243,51,59.145,-20.324,18.5608011620104,0.746649980545044,13,11.0250005722046,2,39.9096844991048,14,0.0908100008964539,13,0.388799679005599,8.48467796325684,1,NA,NA,NA,NA,0.608579996824265,1,2.75449506282806,1,369.908197226402,2
"Prime_906","Prime","22-06-1996",15,8294,4,59.135,-20.098,18.5546273169818,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,28.1032324299516,5.56839997768402,1,NA,NA,NA,NA,0.388309997320175,1,1.02676998972893,1,369.908197226402,2
"Prime_907","Prime","22-06-1996",15,8295,10,59.135,-20.098,18.5546273169818,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,16.8364233077757,5.81106251478195,1,NA,NA,NA,NA,0.402674999088049,1,1.19051249325275,1,369.908197226402,2
"Prime_908","Prime","22-06-1996",15,8296,20,59.135,-20.098,18.5546273169818,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,7.16812832683485,6.09728747606277,1,NA,NA,NA,NA,0.427549995481968,1,1.55709998309612,1,369.908197226402,2
"Prime_909","Prime","22-06-1996",15,8297,30,59.135,-20.098,18.5546273169818,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,3.05183962001252,6.81905833880107,1,NA,NA,NA,NA,0.479624996582667,1,1.91462500890096,1,369.908197226402,2
"Prime_910","Prime","22-06-1996",15,8298,41,59.135,-20.098,18.5546273169818,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,1.1929801998146,7.64015747904778,1,NA,NA,NA,NA,0.542674998193979,1,2.30851753205061,1,369.908197226402,2
"Prime_911","Prime","22-06-1996",15,8299,51,59.135,-20.098,18.5546273169818,0.70608001947403,13,11.0250005722046,2,39.5452113681369,14,0.0853900015354156,13,0.507912815407457,8.48467796325684,1,NA,NA,NA,NA,0.608579996824265,1,2.75449506282806,1,369.908197226402,2
"Prime_912","Prime","23-06-1996",18,8314,3,59,-20.025,18.5027622617134,0.827099978923798,13,11.2500009536743,2,39.7335255940755,14,0.0933099985122681,13,30.0320549390157,5.57769998311996,1,NA,NA,NA,NA,0.388307498395443,1,0.984477493166924,1,363.726968955564,2
"Prime_913","Prime","23-06-1996",18,8315,11,59,-20.025,18.5027622617134,0.827099978923798,13,11.2500009536743,2,39.7335255940755,14,0.0933099985122681,13,14.2361616285692,5.56299245357513,1,NA,NA,NA,NA,0.391197491437197,1,1.30481497049332,1,363.726968955564,2
"Prime_914","Prime","23-06-1996",18,8316,21,59,-20.025,18.5027622617134,0.827099978923798,13,11.2500009536743,2,39.7335255940755,14,0.0933099985122681,13,5.59954495257593,6.08307002782822,1,NA,NA,NA,NA,0.422022496908903,1,1.55444998443127,1,363.726968955564,2
"Prime_915","Prime","23-06-1996",18,8317,30,59,-20.025,18.5027622617134,0.827099978923798,13,11.2500009536743,2,39.7335255940755,14,0.0933099985122681,13,2.4178902184441,6.81905833880107,1,NA,NA,NA,NA,0.479624996582667,1,1.91462500890096,1,363.726968955564,2
"Prime_916","Prime","23-06-1996",18,8318,40,59,-20.025,18.5027622617134,0.827099978923798,13,11.2500009536743,2,39.7335255940755,14,0.0933099985122681,13,0.95103478885777,7.55304998159409,1,NA,NA,NA,NA,0.535774998366833,1,2.26535002887249,1,363.726968955564,2
"Prime_917","Prime","23-06-1996",18,8319,51,59,-20.025,18.5027622617134,0.827099978923798,13,11.2500009536743,2,39.7335255940755,14,0.0933099985122681,13,0.34074713396664,8.48467796325684,1,NA,NA,NA,NA,0.608579996824265,1,2.75449506282806,1,363.726968955564,2
"Prime_918","Prime","24-06-1996",19,8900,3,59.062,-20.614,18.5157044319162,0.808520019054413,13,11.1750001907349,2,39.2508926391602,14,0.092239998281002,13,29.7626482090715,5.78772251605988,1,NA,NA,NA,NA,0.393375001102686,1,0.977822497487068,1,369.908197226402,2
"Prime_919","Prime","24-06-1996",19,8901,10,59.062,-20.614,18.5157044319162,0.808520019054413,13,11.1750001907349,2,39.2508926391602,14,0.092239998281002,13,15.6047320306821,5.97836250066757,1,NA,NA,NA,NA,0.406937502324581,1,1.14748750627041,1,369.908197226402,2
"Prime_920","Prime","24-06-1996",19,8902,19.43,59.062,-20.614,18.5157044319162,0.808520019054413,13,11.1750001907349,2,39.2508926391602,14,0.092239998281002,13,6.53878272042002,6.06005704343319,1,NA,NA,NA,NA,0.416290776617825,1,1.40629570698738,1,369.908197226402,2
"Prime_921","Prime","24-06-1996",19,8903,31.16,59.062,-20.614,18.5157044319162,0.808520019054413,13,11.1750001907349,2,39.2508926391602,14,0.092239998281002,13,2.21615971519714,6.85417641854286,1,NA,NA,NA,NA,0.474850251480937,1,1.80821729046106,1,369.908197226402,2
"Prime_922","Prime","24-06-1996",19,8904,40.77,59.062,-20.614,18.5157044319162,0.808520019054413,13,11.1750001907349,2,39.2508926391602,14,0.092239998281002,13,0.913336826584714,7.67538700085878,1,NA,NA,NA,NA,0.539057060744613,1,2.22714123637974,1,369.908197226402,2
"Prime_923","Prime","25-06-1996",23,8920,3,59.0798,-20.436,18.510786551249,0.772830009460449,13,11.1750001907349,2,39.5853144327799,14,0.0905700027942657,13,30.1669873823257,5.57769998311996,1,NA,NA,NA,NA,0.388307498395443,1,0.984477493166924,1,369.908197226402,2
"Prime_924","Prime","25-06-1996",23,8921,10,59.0798,-20.436,18.510786551249,0.772830009460449,13,11.1750001907349,2,39.5853144327799,14,0.0905700027942657,13,16.0027114559627,5.81106251478195,1,NA,NA,NA,NA,0.402674999088049,1,1.19051249325275,1,369.908197226402,2
"Prime_925","Prime","25-06-1996",23,8922,20,59.0798,-20.436,18.510786551249,0.772830009460449,13,11.1750001907349,2,39.5853144327799,14,0.0905700027942657,13,6.46923682714864,6.09728747606277,1,NA,NA,NA,NA,0.427549995481968,1,1.55709998309612,1,369.908197226402,2
"Prime_926","Prime","25-06-1996",23,8923,30,59.0798,-20.436,18.510786551249,0.772830009460449,13,11.1750001907349,2,39.5853144327799,14,0.0905700027942657,13,2.61524587510715,6.81905833880107,1,NA,NA,NA,NA,0.479624996582667,1,1.91462500890096,1,369.908197226402,2
"Prime_927","Prime","25-06-1996",23,8924,40,59.0798,-20.436,18.510786551249,0.772830009460449,13,11.1750001907349,2,39.5853144327799,14,0.0905700027942657,13,1.0572361423781,7.55304998159409,1,NA,NA,NA,NA,0.535774998366833,1,2.26535002887249,1,369.908197226402,2
"Prime_928","Prime","26-06-1996",28,8950,3,59.18,-20.48,18.5313635188416,0.785430014133453,13,11.1750001907349,2,39.6141933865017,14,0.0926000028848648,13,30.0057030193465,5.57769998311996,1,NA,NA,NA,NA,0.388307498395443,1,0.984477493166924,1,369.908197226402,2
"Prime_929","Prime","26-06-1996",28,8951,11,59.18,-20.48,18.5313635188416,0.785430014133453,13,11.1750001907349,2,39.6141933865017,14,0.0926000028848648,13,14.3046897945635,5.56299245357513,1,NA,NA,NA,NA,0.391197491437197,1,1.30481497049332,1,369.908197226402,2
"Prime_930","Prime","26-06-1996",28,8952,21,59.18,-20.48,18.5313635188416,0.785430014133453,13,11.1750001907349,2,39.6141933865017,14,0.0926000028848648,13,5.66658935643304,6.08307002782822,1,NA,NA,NA,NA,0.422022496908903,1,1.55444998443127,1,369.908197226402,2
"Prime_931","Prime","26-06-1996",28,8953,30,59.18,-20.48,18.5313635188416,0.785430014133453,13,11.1750001907349,2,39.6141933865017,14,0.0926000028848648,13,2.46252534488161,6.81905833880107,1,NA,NA,NA,NA,0.479624996582667,1,1.91462500890096,1,369.908197226402,2
"Prime_932","Prime","26-06-1996",28,8954,51,59.18,-20.48,18.5313635188416,0.785430014133453,13,11.1750001907349,2,39.6141933865017,14,0.0926000028848648,13,0.352250512161318,8.48467796325684,1,NA,NA,NA,NA,0.608579996824265,1,2.75449506282806,1,369.908197226402,2
"Sonne_933","Sonne","19-05-1997",8252,NA,5,17.833,56.85,13.0140164891538,3.29727005958557,13,28.6500015258789,2,56.8171615600586,14,0.359899997711182,13,9.39651082630976,0.0418500006198883,1,NA,NA,NA,NA,0.368475005030632,1,3.12427496910095,1,11.6592130661011,1
"Sonne_934","Sonne","19-05-1997",8253,NA,10,17.833,56.85,13.0140164891538,3.29727005958557,13,28.6500015258789,2,56.8171615600586,14,0.359899997711182,13,1.55400962111817,0.0418500006198883,1,NA,NA,NA,NA,0.377425007522106,1,3.25694996118546,1,11.6592130661011,1
"Sonne_935","Sonne","19-05-1997",8254,NA,15,17.833,56.85,13.0140164891538,3.29727005958557,13,28.324049949646,1,56.8171615600586,14,0.359899997711182,13,0.257004535743855,0,1,NA,NA,NA,NA,0.387350000441074,1,3.15017491579056,1,11.6592130661011,1
"Sonne_936","Sonne","19-05-1997",8255,NA,25,17.833,56.85,13.0140164891538,3.29727005958557,13,27.7427754402161,1,56.8171615600586,14,0.359899997711182,13,0.00702934659618268,0,1,NA,NA,NA,NA,0.416675001382828,1,3.50829994678497,1,11.6592130661011,1
"Sonne_937","Sonne","19-05-1997",8256,NA,40,17.833,56.85,13.0140164891538,3.29727005958557,13,26.3600754737854,1,56.8171615600586,14,0.359899997711182,13,3.17962726213441e-05,3.76764988899231,1,NA,NA,NA,NA,0.637074999511242,1,5.18744999170303,1,11.6592130661011,1
"Sonne_938","Sonne","20-06-1997",8257,NA,5,17.833,56.85,13.1993623832069,6.01293992996216,13,28.1250019073486,2,53.5444679260254,14,0.523020029067993,13,3.91733799226091,2.96907496452332,1,NA,NA,NA,NA,0.388724997639656,1,1.48807501792908,1,12.9935886859894,1
