Latitude,Longitude,Depth,Day,Month,Year,Reference,Method,Acanthoica acanthifera,Acanthoica acanthos,Acanthoica maxima,Acanthoica quattrospina,Acanthoica quattrospina COMB,Acanthoica quattrospina HOL,Algirosphaera cucullata,Algirosphaera robusta,Alisphaera capulata,Alisphaera extenta,Alisphaera gaudii,Alisphaera gaudii POL,Alisphaera ordinata,Alisphaera pinnigera,Alisphaera quadrilatera,Alisphaera unicornis,Alisphaera unicornis COMB,Alisphaera unicornis POL,Balaniger virgulosa,Braarudosphaera bigelowii,Calcidiscus leptoporus,Calcidiscus leptoporus HOL,Calciopappus caudatus,Calciopappus rigidus,Calciosolenia brasiliensis,Calciosolenia corselli,Calciosolenia murrayi,Calicasphaera blokii,Calicasphaera concava,Calicasphaera diconstricta,Calyptrolithina divergens,Calyptrolithina multipora,Calyptrosphaera heimdaliae,Calyptrosphaera sphaeroidea,Calyptrosphaera sphaeroidea HOL,Canistrolithus valliformis,Ceratolithus cristatus CER,Ceratolithus cristatus HET,Ceratolithus vidalii HET,Chrysotila carterae,Chrysotila roscoffensis,Coccolithus pelagicus,Coccolithus pelagicus HOL,Corisphaera gracilis,Corisphaera tyrrheniensis,Cyrtosphaera aculeata,Cyrtosphaera cidaris,Discosphaera tubifera,Emiliania huxleyi,Florisphaera profunda,Flosculosphaera calceolariopsis,Formonsella pyramidosa,Gephyrocapsa ericsonii,Gephyrocapsa muellerae,Gephyrocapsa oceanica,Gephyrocapsa ornata,Gephyrocapsa parvula,Gladiolithus flabellatus,Gliscolithus amitakareniae,Hayaster perplexus,Helicosphaera HOL catilliferus type,Helicosphaera HOL confusus type,Helicosphaera HOL ponticuliferus type,Helicosphaera carteri,Helicosphaera hyalina,Helicosphaera pavimentum,Helicosphaera pavimentum HOL,Helicosphaera wallichii,Helladosphaera cornifera,Helladosphaera pienaarii,Helladosphaera vavilovii,Holococcolithophora cialdii,Holococcolithophora dentata,Holococcolithophora kastriensis,Homozygosphaera spinosa,Homozygosphaera triarcha,Hughesius youngii,Hymenomonas roseola,Kataspinifera baumannii,Michaelsarsia adriaticus,Michaelsarsia elegans,Navilithus altivelum,Ochrosphaera neapolitana,Oolithotus antillarum,Oolithotus fragilis,Ophiaster formosus,Ophiaster hydroideus,Ophiaster macrospinus,Ophiaster minimus,Ophiaster reductus,Palusphaera vandelii,Pappomonas borealis,Pappomonas flabellifera,Pappomonas sp. type 3,Pappomonas sp. type 4,Pappomonas sp. type 5,Pappomonas vexillata,Papposphaera arctica,Papposphaera lepida,Papposphaera sagittifera,Papposphaera sp. type 1,Papposphaera sp. type 2,Papposphaera sp. type 3,Papposphaera sp. type 4,Papposphaera thomsenii,Picarola margalefii,Pileolosphaera longistirpes,Placorhombus ziveriae,Polycrater sp. ladle-like,Pontosphaera discopora,Pontosphaera japonica,Pontosphaera japonica HOL,Pontosphaera multipora,Pontosphaera syracusana,Poritectolithus maximus,Poritectolithus poritectus,Pseudowigwamma scenozonion,Rhabdosphaera clavigera,Rhabdosphaera xiphos,Scyphosphaera apsteinii,Scyphosphaera apsteinii HOL,Solisphaera emidasia,Solisphaera galbula,Solisphaera helianthiformis,Solisphaera turbinella,Sphaerocalyptra adenensis,Sphaerocalyptra dermitzakii,Sphaerocalyptra quadridentata,Sphaerocalyptra sp. 1,Sphaerocalyptra youngii,Syracolithus bicorium,Syracolithus quadriperforatus,Syracolithus schilleri,Syracolithus sp. type A,Syracosphaera ampliora,Syracosphaera andruleitii,Syracosphaera anthos,Syracosphaera anthos HOL,Syracosphaera arethusae,Syracosphaera arethusae COMB,Syracosphaera arethusae HOL,Syracosphaera aurisinae,Syracosphaera aurisinae HOL,Syracosphaera azureaplaneta,Syracosphaera bannockii,Syracosphaera bannockii COMB,Syracosphaera bannockii HOL,Syracosphaera borealis,Syracosphaera castellata,Syracosphaera corolla,Syracosphaera dilatata,Syracosphaera epigrosa,Syracosphaera exigua,Syracosphaera florida,Syracosphaera gaarderae,Syracosphaera gaarderae HOL,Syracosphaera halldalii,Syracosphaera hastata,Syracosphaera histrica,Syracosphaera histrica HOL,Syracosphaera isselii HOL,Syracosphaera lafourcadii HOL,Syracosphaera leptolepsis,Syracosphaera magnaghii HOL,Syracosphaera marginiporata,Syracosphaera marginiporata HOL,Syracosphaera maxima,Syracosphaera mediterranea,Syracosphaera mediterranea COMB,Syracosphaera mediterranea HOL gracillima type,Syracosphaera mediterranea HOL hellenica type,Syracosphaera mediterranea HOL marisrubri type,Syracosphaera mediterranea HOL wettsteinii type,Syracosphaera molischii,Syracosphaera molischii HOL,Syracosphaera nana,Syracosphaera nana HOL,Syracosphaera neapolitana,Syracosphaera nodosa,Syracosphaera noroitica,Syracosphaera orbiculus,Syracosphaera orbiculus HOL,Syracosphaera ossa,Syracosphaera periperforata HOL,Syracosphaera prolongata,Syracosphaera protrudens,Syracosphaera pulchra,Syracosphaera pulchra COMB,Syracosphaera pulchra HOL galea type,Syracosphaera pulchra HOL oblonga type,Syracosphaera pulchra HOL pirus type,Syracosphaera reniformis,Syracosphaera rhombica,Syracosphaera rotaconica HOL,Syracosphaera rotula,Syracosphaera serrata,Syracosphaera squamosa,Syracosphaera strigilis,Syracosphaera strigilis COMB,Syracosphaera strigilis HOL,Syracosphaera tumularis,Tergestiella adriatica,Tetralithoides quadrilaminata,Turrilithus latericioides,Umbellosphaera irregularis,Umbellosphaera tenuis,Umbilicosphaera anulus,Umbilicosphaera foliosa,Umbilicosphaera hulburtiana,Umbilicosphaera sibogae,Vexillarius cancellifer,Vexillarius iaculifer,Wigwamma antarctica,Wigwamma triradiata,Zygosphaera amoena,Zygosphaera marsilii
-18.8563,-35.0487,100.0,10,10,1996,Sal2013,LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,
-18.8563,-35.0487,125.0,10,10,1996,Sal2013,LM,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,0.04,,,,,,,,,,,,,,,,,,,,,,18.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.08,,,,,,
-18.8563,-35.0487,140.0,10,10,1996,Sal2013,LM,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-18.6,-25.0,22.0,15,11,2005,Poulton2017,SEM,,,,120.0,,,,,,,,,,,,120.0,,360.0,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,360.0,2370.0,,,,4380.0,,120.0,,,,,,,,,,,,,,470.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,240.0,1420.0,,,,,,,,,120.0,,,,,,240.0,,,,,,,,,,,,,830.0,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,240.0,240.0,,,,120.0,,,,,,,,,,,,360.0,,,,,,,,,,830.0,1900.0,,,,,,,,,,
-18.3365,-175.494,3.0,22,4,2011,Estrada2016,LM,,,,10.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,2466.0,,,,,,,,,,,
-18.3365,-175.494,35.0,22,4,2011,Estrada2016,LM,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,1781.0,,,,,20.0,,,,,,
-18.3365,-175.494,95.0,22,4,2011,Estrada2016,LM,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,,,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,40.0,,,,,,
-18.2723,-34.7646,7.0,5,5,1997,Sal2013,LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,
-18.2723,-34.7646,40.0,5,5,1997,Sal2013,LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,
-18.2545,-34.3866,3.0,1,9,2011,Estrada2016,LM,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,411.0,,,,,,,,,,,
-18.2545,-34.3866,47.0,1,9,2011,Estrada2016,LM,,,,20.0,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-18.2545,-34.3866,130.0,1,9,2011,Estrada2016,LM,,,,,,,,120.0,,,,,,,,,,,,,,,,,150.0,,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,30.0,20.0,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-18.0002,110.5002,19.0,28,2,1996,Takahashi2000,SEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928.0,,,,112.0,,,,,,,
-18.0002,110.5002,98.0,28,2,1996,Takahashi2000,SEM,,,,,,,,262.0,,,,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,2624.0,13910.0,,,131.0,,4199.0,,,656.0,,,,,,,,,,,,,,,,,,,,,,,,,,3281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-17.9,-25.0,27.0,15,10,2004,Poulton2017,SEM,,,,280.0,,,,,90.0,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,90.0,2230.0,,,,3160.0,,,90.0,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,930.0,930.0,,,,,,,,,,,,,,,,,,,,,,190.0,,,,90.0,,460.0,,,,90.0,,,,,,90.0,,,,,,,,,,,,,,,,,,,,90.0,,190.0,90.0,,,190.0,,,,190.0,,,,,,,,,,,,,,,,,,840.0,2320.0,,,,,,,,,,
-17.4391,11.0724,7.0,25,5,1998,Sal2013,LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.208,,,,,,1.16,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-17.0013,110.4988,25.0,28,2,1996,Takahashi2000,SEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7553.0,46.0,,,91.0,,,,,,,
-17.0013,110.4988,50.0,28,2,1996,Takahashi2000,SEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.0,3089.0,,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21109.0,129.0,,,,,,,,,,
-17.0013,110.4988,101.0,28,2,1996,Takahashi2000,SEM,,,,,,,,335.0,,,,,,,,,,,,,,,,,,,223.0,,,,,,,,,,,,,,,,,,,,,,5359.0,4354.0,,,,,3573.0,,,112.0,,,,,,,,,,,,,,,,,,,,,,112.0,,,,6587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,
-16.9108,113.3373,64.0,4,3,1996,Takahashi2000,SEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.0,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6142.0,37.0,,,,,,,,,,
-16.9108,113.3373,155.0,4,3,1996,Takahashi2000,SEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,5621.0,,,36.0,,657.0,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-16.6857,-32.3625,2.0,7,10,1997,Sal2013,LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,0.23,6.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,,,,,,
-16.6857,-32.3625,140.0,7,10,1997,Sal2013,LM,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,12.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,
-16.0008,110.4978,25.0,28,2,1996,Takahashi2000,SEM,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.0,202.0,,,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3982.0,,,,,,,,,,,
-16.0008,110.4978,58.0,28,2,1996,Takahashi2000,SEM,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,69.0,529.0,23.0,,,644.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.0,,,,,,,,,,,
-16.0008,110.4978,100.0,28,2,1996,Takahashi2000,SEM,,,,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,9700.0,,,100.0,,700.0,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,,,5300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,
-16.0008,110.4978,149.0,28,2,1996,Takahashi2000,SEM,,,,,,,,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,1674.0,,,,,135.0,,,1674.0,,,,,,,,,,,,,,,,,,,,,,,,,,837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,
-15.5804,-33.4497,7.0,12,10,1995,Sal2013,LM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.5804,-33.4497,150.0,12,10,1995,Sal2013,LM,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,0.02,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15.5418,-174.2921,3.0,23,4,2011,Estrada2016,LM,,,,10.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,30.0,,,,,,,,,,,,,,,,,,1096.0,,,,,,,,,,,
-15.5418,-174.2921,30.0,23,4,2011,Estrada2016,LM,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,40.0,,,,,,,,,,,,,,,,,,1507.0,,,,,,,,,,,
-15.5418,-174.2921,105.0,23,4,2011,Estrada2016,LM,,,,,,,,70.0,,,,,,,,,,,,,,,,,20.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,
-15.4985,-33.2419,3.0,1,8,2011,Estrada2016,LM,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,350.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,30.0,,,,,,,,,,,,,,,,,,1370.0,,,,,,,,,,,
-15.4985,-33.2419,50.0,1,8,2011,Estrada2016,LM,,,,30.0,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,1096.0,,,,,,,,,,,
-15.4985,-33.2419,152.0,1,8,2011,Estrada2016,LM,,,,,,,,,,,,,,,,,,,,,20.0,,,10.0,190.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,
-15.2,-25.0,59.0,10,5,2004,Poulton2017,SEM,,,,440.0,,,,,,,,,,110.0,,,,220.0,,,440.0,,,,110.0,,,,,,110.0,110.0,,,,,,,,220.0,110.0,,,,,,,220.0,1541.0,,,,,,,,,,,,,,,,,,,,440.0,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.0,440.0,,,,,,,,,,,,,,,,,,110.0,110.0,,,330.0,,110.0,,,,1321.0,,,,,,,,,,,,,110.0,,,,,,,,110.0,,,,,220.0,,,,,,,440.0,,,660.0,,,,220.0,,,,,,,,330.0,,,,,,,,,,1651.0,2751.0,,,550.0,,,,,,110.0,
-15.2,-25.0,129.0,10,5,2004,Poulton2017,SEM,,,,127.0,,,,64.0,,,,,,,,,,,,,64.0,,,,127.0,,191.0,,,,,,,,,,,,,,,,,,,,,64.0,572.0,254.0,,,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,191.0,,,64.0,,,,,,,127.0,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,127.0,699.0,,,,,,,,,,,,,,,,,,890.0,,,,,,,,254.0,,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,191.0,,,,635.0,,254.0,,,191.0,,,,,,,,,64.0,,,318.0,,,,,,,,,,381.0,127.0,,,64.0,,,,,,,
-15.2,-25.0,158.0,10,5,2004,Poulton2017,SEM,,,,,,,,380.0,,,,,,,,,,,,,60.0,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,60.0,190.0,5370.0,,,60.0,,,,,700.0,,130.0,,,,,,,,,,,,,,,,,,,,60.0,,,,60.0,,,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,130.0,,,,,,,,,190.0,,,,,,,,,,,60.0,,60.0,,,,,130.0,,,,,,
-15.2,-25.0,178.0,10,5,2004,Poulton2017,SEM,,,,,,,,655.0,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,655.0,4864.0,,,,,,,,655.0,,,,,,,,,,,,,,,,,,,,,,,94.0,,281.0,,,,,,,,187.0,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,94.0,,,,,187.0,,,,,,,,,94.0,,,,,,,,,,,,,,374.0,,,94.0,187.0,,,,,,
-15.2,-25.0,198.0,10,5,2004,Poulton2017,SEM,,,,,,,,250.0,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,250.0,3550.0,,,,,,,,1010.0,,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,250.0,,,60.0,,,130.0,60.0,,,,,,
