species,value,variable
Syracosphaera exigua,19.339965770591746,pg pic
Syracosphaera exigua,19.321630700553204,pg pic
Syracosphaera exigua,19.327752855612918,pg pic
Syracosphaera exigua,19.45921330352963,pg pic
Syracosphaera exigua,19.09221254751961,pg pic
Syracosphaera exigua,19.250391061952165,pg pic
Syracosphaera exigua,19.137190118693837,pg pic
Syracosphaera exigua,19.120267441858584,pg pic
Syracosphaera exigua,19.20810834765139,pg pic
Syracosphaera exigua,19.289369900012947,pg pic
Syracosphaera exigua,19.318778966471346,pg pic
Syracosphaera exigua,19.04029956996423,pg pic
Syracosphaera exigua,19.095983468242864,pg pic
Syracosphaera exigua,19.361047440228194,pg pic
Syracosphaera exigua,19.15975231594543,pg pic
Syracosphaera exigua,19.089104608579294,pg pic
Syracosphaera exigua,19.115156645922724,pg pic
Syracosphaera exigua,19.34581846754848,pg pic
Syracosphaera exigua,19.065791300869154,pg pic
Syracosphaera exigua,19.466106596688928,pg pic
Syracosphaera exigua,19.27186171378109,pg pic
Syracosphaera exigua,19.26874222932557,pg pic
Syracosphaera exigua,19.23581539620806,pg pic
Syracosphaera exigua,19.259015004357668,pg pic
Syracosphaera exigua,19.184106629819176,pg pic
Syracosphaera exigua,19.152872007189117,pg pic
Syracosphaera exigua,19.314526100890127,pg pic
Syracosphaera exigua,19.12229724851209,pg pic
Syracosphaera exigua,19.13905494410898,pg pic
Syracosphaera exigua,19.27664822659556,pg pic
Syracosphaera exigua,19.357780086135502,pg pic
Syracosphaera exigua,19.152283852749235,pg pic
Syracosphaera exigua,19.112038288199194,pg pic
Syracosphaera exigua,19.293748208561766,pg pic
Syracosphaera exigua,19.145153306066835,pg pic
Syracosphaera exigua,19.408651860080802,pg pic
Syracosphaera exigua,19.270798453965774,pg pic
Syracosphaera exigua,19.221110562031097,pg pic
Syracosphaera exigua,19.177626358896365,pg pic
Syracosphaera exigua,19.02084370944922,pg pic
Syracosphaera exigua,19.340308560396352,pg pic
Syracosphaera exigua,19.348461821576187,pg pic
Syracosphaera exigua,19.294109667507538,pg pic
Syracosphaera exigua,19.406127206865754,pg pic
Syracosphaera exigua,19.433836509172153,pg pic
Syracosphaera exigua,19.19644881192372,pg pic
Syracosphaera exigua,19.23450875217254,pg pic
Syracosphaera exigua,19.120885918354865,pg pic
Syracosphaera exigua,19.296239863676444,pg pic
Syracosphaera exigua,19.242283467216758,pg pic
Syracosphaera exigua,19.19263209377219,pg pic
Syracosphaera exigua,19.00634551837441,pg pic
Syracosphaera exigua,19.172215392102938,pg pic
Syracosphaera exigua,19.217500239777536,pg pic
Syracosphaera exigua,19.42701179442724,pg pic
Syracosphaera exigua,19.05041017058792,pg pic
Syracosphaera exigua,19.249261981109655,pg pic
Syracosphaera exigua,19.358902686669165,pg pic
Syracosphaera exigua,19.278562016046703,pg pic
Syracosphaera exigua,19.10632572085181,pg pic
Syracosphaera exigua,19.433471439933406,pg pic
Syracosphaera exigua,19.33199139443288,pg pic
Syracosphaera exigua,19.174122866468633,pg pic
Syracosphaera exigua,19.215352734711967,pg pic
Syracosphaera exigua,19.225302523000973,pg pic
Syracosphaera exigua,19.209058613497152,pg pic
Syracosphaera exigua,19.1220819648126,pg pic
Syracosphaera exigua,19.22510763000085,pg pic
Syracosphaera exigua,19.276388469957787,pg pic
Syracosphaera exigua,19.269756172335573,pg pic
Syracosphaera exigua,19.353441044644224,pg pic
Syracosphaera exigua,19.159145881899494,pg pic
Syracosphaera exigua,19.127491009721005,pg pic
Syracosphaera exigua,19.311246549106354,pg pic
Syracosphaera exigua,19.3937241369998,pg pic
Syracosphaera exigua,19.208347320815925,pg pic
Syracosphaera exigua,19.37843284620711,pg pic
Syracosphaera exigua,19.139795090287382,pg pic
Syracosphaera exigua,19.365990002659462,pg pic
Syracosphaera exigua,19.32483590927419,pg pic
Syracosphaera exigua,18.93018227302262,pg pic
Syracosphaera exigua,19.548416080706527,pg pic
Syracosphaera exigua,19.186501757231973,pg pic
Syracosphaera exigua,19.246114317169877,pg pic
Syracosphaera exigua,19.215543390082015,pg pic
Syracosphaera exigua,19.36616048404425,pg pic
Syracosphaera exigua,19.273806360752136,pg pic
Syracosphaera exigua,19.331169502261645,pg pic
Syracosphaera exigua,19.11237445337889,pg pic
Syracosphaera exigua,18.835978686633112,pg pic
Syracosphaera exigua,19.045475661450368,pg pic
Syracosphaera exigua,19.186035987625335,pg pic
Syracosphaera exigua,19.32709408911982,pg pic
Syracosphaera exigua,19.303876213026292,pg pic
Syracosphaera exigua,19.1893929738282,pg pic
Syracosphaera exigua,19.11317478680317,pg pic
Syracosphaera exigua,19.320950229533928,pg pic
Syracosphaera exigua,19.359134000132958,pg pic
Syracosphaera exigua,19.360331202804357,pg pic
Syracosphaera exigua,19.181901083531315,pg pic
Syracosphaera exigua,19.307293284898392,pg pic
Syracosphaera exigua,19.081181889253703,pg pic
Syracosphaera exigua,19.48763587473468,pg pic
Syracosphaera exigua,19.172775488280486,pg pic
Syracosphaera exigua,19.082432776754853,pg pic
Syracosphaera exigua,19.315141437901733,pg pic
Syracosphaera exigua,19.08380782939853,pg pic
Syracosphaera exigua,19.221959222763065,pg pic
Syracosphaera exigua,19.267627351502387,pg pic
Syracosphaera exigua,19.312187180670918,pg pic
Syracosphaera exigua,19.459693091336913,pg pic
Syracosphaera exigua,19.141446245667037,pg pic
Syracosphaera exigua,19.257753242392827,pg pic
Syracosphaera exigua,19.39814996115478,pg pic
Syracosphaera exigua,19.25776903323325,pg pic
Syracosphaera exigua,19.314157820651253,pg pic
Syracosphaera exigua,19.39471234376173,pg pic
Syracosphaera exigua,19.4334683794834,pg pic
Syracosphaera exigua,19.24849820087176,pg pic
Syracosphaera exigua,19.203999675461063,pg pic
Syracosphaera exigua,19.389307042266033,pg pic
Syracosphaera exigua,19.125929932525985,pg pic
Syracosphaera exigua,19.360422113959252,pg pic
Syracosphaera exigua,19.411189164435935,pg pic
Syracosphaera exigua,19.16905542702965,pg pic
Syracosphaera exigua,19.22863449901491,pg pic
Syracosphaera exigua,19.29936114943438,pg pic
Syracosphaera exigua,19.332737536989423,pg pic
Syracosphaera exigua,19.183695373113032,pg pic
Syracosphaera exigua,19.283427086646615,pg pic
Syracosphaera exigua,19.138875856158656,pg pic
Syracosphaera exigua,19.20209735407318,pg pic
Syracosphaera exigua,19.27142189355748,pg pic
Syracosphaera exigua,19.29040135985044,pg pic
Syracosphaera exigua,19.39594198913275,pg pic
Syracosphaera exigua,19.39065645361554,pg pic
Syracosphaera exigua,19.157073718742442,pg pic
Syracosphaera exigua,19.261787536872557,pg pic
Syracosphaera exigua,19.46673275516607,pg pic
Syracosphaera exigua,19.452068644961894,pg pic
Syracosphaera exigua,19.35560611513766,pg pic
Syracosphaera exigua,19.22148258830598,pg pic
Syracosphaera exigua,19.22258834401963,pg pic
Syracosphaera exigua,19.321158056619094,pg pic
Syracosphaera exigua,19.349354205288527,pg pic
Syracosphaera exigua,19.317632856142936,pg pic
Syracosphaera exigua,19.423522704706404,pg pic
Syracosphaera exigua,19.385457783661977,pg pic
Syracosphaera exigua,19.359323177951076,pg pic
Syracosphaera exigua,19.186696120991183,pg pic
Syracosphaera exigua,19.367811274058802,pg pic
Syracosphaera exigua,19.28614426659257,pg pic
Syracosphaera exigua,19.297566346590372,pg pic
Syracosphaera exigua,19.20618239124724,pg pic
Syracosphaera exigua,19.26158985549287,pg pic
Syracosphaera exigua,19.184816909820828,pg pic
Syracosphaera exigua,19.26427313445906,pg pic
Syracosphaera exigua,18.956187233945723,pg pic
Syracosphaera exigua,19.365861977368862,pg pic
Syracosphaera exigua,19.296524799191253,pg pic
Syracosphaera exigua,19.217728056152428,pg pic
Syracosphaera exigua,19.415007348405325,pg pic
Syracosphaera exigua,19.235416689089643,pg pic
Syracosphaera exigua,19.316520798729904,pg pic
Syracosphaera exigua,19.055372322081222,pg pic
Syracosphaera exigua,19.27724683942064,pg pic
Syracosphaera exigua,19.44424728773232,pg pic
Syracosphaera exigua,19.186877375043853,pg pic
Syracosphaera exigua,19.37687719659239,pg pic
Syracosphaera exigua,19.28519719657301,pg pic
Syracosphaera exigua,19.16541373171619,pg pic
Syracosphaera exigua,19.208790594744393,pg pic
Syracosphaera exigua,19.219171434015937,pg pic
Syracosphaera exigua,19.247563852087737,pg pic
Syracosphaera exigua,19.349250525126877,pg pic
Syracosphaera exigua,19.33761362242728,pg pic
Syracosphaera exigua,19.181522447186214,pg pic
Syracosphaera exigua,19.192904049697358,pg pic
Syracosphaera exigua,19.385938315994622,pg pic
Syracosphaera exigua,19.342810057912896,pg pic
Syracosphaera exigua,19.46677828491132,pg pic
Syracosphaera exigua,19.31144760935423,pg pic
Syracosphaera exigua,19.346199461719703,pg pic
Syracosphaera exigua,19.198322014936277,pg pic
Syracosphaera exigua,19.13555966718509,pg pic
Syracosphaera exigua,19.111822773869225,pg pic
Syracosphaera exigua,19.087182872604444,pg pic
Syracosphaera exigua,19.202718761967684,pg pic
Syracosphaera exigua,19.37733258592706,pg pic
Syracosphaera exigua,19.40379698667791,pg pic
Syracosphaera exigua,19.49441695417248,pg pic
Syracosphaera exigua,19.07698960119874,pg pic
Syracosphaera exigua,19.205605886795222,pg pic
Syracosphaera exigua,19.432913957526125,pg pic
Syracosphaera exigua,19.36614098839613,pg pic
Syracosphaera exigua,19.47659055831674,pg pic
Syracosphaera exigua,19.451928499236192,pg pic
Syracosphaera exigua,19.374664694862084,pg pic
Syracosphaera exigua,19.18883366212904,pg pic
Syracosphaera exigua,19.295609546127334,pg pic
Syracosphaera exigua,19.165129345587275,pg pic
Syracosphaera exigua,19.21699114961455,pg pic
Syracosphaera exigua,19.454820223682262,pg pic
Syracosphaera exigua,19.36648416913328,pg pic
Syracosphaera exigua,19.11611949411591,pg pic
Syracosphaera exigua,19.418285020299425,pg pic
Syracosphaera exigua,19.171652859931385,pg pic
Syracosphaera exigua,19.186099414408346,pg pic
Syracosphaera exigua,19.26063743130502,pg pic
Syracosphaera exigua,19.015873570473296,pg pic
Syracosphaera exigua,19.18586141017607,pg pic
Syracosphaera exigua,19.31294220644111,pg pic
Syracosphaera exigua,19.198265900543635,pg pic
Syracosphaera exigua,19.39500418679283,pg pic
Syracosphaera exigua,19.248496795962666,pg pic
Syracosphaera exigua,19.331081021457084,pg pic
Syracosphaera exigua,19.25928924396735,pg pic
Syracosphaera exigua,19.42751106811027,pg pic
Syracosphaera exigua,19.138300247579256,pg pic
Syracosphaera exigua,19.15092549423643,pg pic
Syracosphaera exigua,19.182152830713285,pg pic
Syracosphaera exigua,19.11363423591982,pg pic
Syracosphaera exigua,19.30281971793677,pg pic
Syracosphaera exigua,19.299043356918837,pg pic
Syracosphaera exigua,18.92081428412479,pg pic
Syracosphaera exigua,19.330386588107775,pg pic
Syracosphaera exigua,19.31382680610431,pg pic
Syracosphaera exigua,19.448037268335693,pg pic
Syracosphaera exigua,19.115238876515914,pg pic
Syracosphaera exigua,19.208974901414944,pg pic
Syracosphaera exigua,19.132592035219457,pg pic
Syracosphaera exigua,19.167067697226916,pg pic
Syracosphaera exigua,19.134335695196373,pg pic
Syracosphaera exigua,19.34942621204217,pg pic
Syracosphaera exigua,19.050261091161346,pg pic
Syracosphaera exigua,19.326234512126174,pg pic
Syracosphaera exigua,19.454439547163535,pg pic
Syracosphaera exigua,19.351318461469347,pg pic
Syracosphaera exigua,19.292424011144895,pg pic
Syracosphaera exigua,19.305182493198334,pg pic
Syracosphaera exigua,19.192589657624676,pg pic
Syracosphaera exigua,19.08201620818471,pg pic
Syracosphaera exigua,19.313100644844983,pg pic
Syracosphaera exigua,19.218636939793804,pg pic
Syracosphaera exigua,19.449799348919427,pg pic
Syracosphaera exigua,19.132105087156592,pg pic
Syracosphaera exigua,19.45631928240863,pg pic
Syracosphaera exigua,19.343251971136652,pg pic
Syracosphaera exigua,19.170838499761892,pg pic
Syracosphaera exigua,19.23104042996956,pg pic
Syracosphaera exigua,19.166518762895887,pg pic
Syracosphaera exigua,19.225739700268118,pg pic
Syracosphaera exigua,19.37968991116401,pg pic
Syracosphaera exigua,19.258109168113812,pg pic
Syracosphaera exigua,19.24578321295935,pg pic
Syracosphaera exigua,19.39175644240918,pg pic
Syracosphaera exigua,19.418990765393847,pg pic
Syracosphaera exigua,19.24739878740821,pg pic
Syracosphaera exigua,19.219556259513883,pg pic
Syracosphaera exigua,19.23320248208274,pg pic
Syracosphaera exigua,19.200123648738103,pg pic
Syracosphaera exigua,19.3458871704373,pg pic
Syracosphaera exigua,19.275245478402976,pg pic
Syracosphaera exigua,19.03856416172282,pg pic
Syracosphaera exigua,19.597391405081673,pg pic
Syracosphaera exigua,19.130391353077115,pg pic
Syracosphaera exigua,19.131008321348133,pg pic
Syracosphaera exigua,19.394550515312094,pg pic
Syracosphaera exigua,19.424732024726133,pg pic
Syracosphaera exigua,19.375536840254647,pg pic
Syracosphaera exigua,19.55527038848611,pg pic
Syracosphaera exigua,19.478972071691718,pg pic
Syracosphaera exigua,19.165290025534155,pg pic
Syracosphaera exigua,19.570315864260063,pg pic
Syracosphaera exigua,19.145240610711316,pg pic
Syracosphaera exigua,19.103283815251643,pg pic
Syracosphaera exigua,19.28373523171234,pg pic
Syracosphaera exigua,19.28593391267408,pg pic
Syracosphaera exigua,19.341998444852685,pg pic
Syracosphaera exigua,19.130253050221118,pg pic
Syracosphaera exigua,19.432467956530292,pg pic
Syracosphaera exigua,19.12265725807972,pg pic
Syracosphaera exigua,19.262202146134324,pg pic
Syracosphaera exigua,19.45649651875606,pg pic
Syracosphaera exigua,19.2939912378596,pg pic
Syracosphaera exigua,19.302404213576807,pg pic
Syracosphaera exigua,19.178815823882314,pg pic
Syracosphaera exigua,19.223080735523,pg pic
Syracosphaera exigua,19.11454331586706,pg pic
Syracosphaera exigua,19.19676304225708,pg pic
Syracosphaera exigua,19.283685795518064,pg pic
Syracosphaera exigua,19.10774959080704,pg pic
Syracosphaera exigua,19.307058189481996,pg pic
Syracosphaera exigua,19.297119057525048,pg pic
Syracosphaera exigua,19.37133789794398,pg pic
Syracosphaera exigua,19.344339573653272,pg pic
Syracosphaera exigua,19.3343629531986,pg pic
Syracosphaera exigua,19.456459002625813,pg pic
Syracosphaera exigua,19.020078067447916,pg pic
Syracosphaera exigua,19.45726955996788,pg pic
Syracosphaera exigua,19.25589019385467,pg pic
Syracosphaera exigua,19.203554966916077,pg pic
Syracosphaera exigua,19.283397317694806,pg pic
Syracosphaera exigua,19.348808672759326,pg pic
Syracosphaera exigua,19.254576451610063,pg pic
Syracosphaera exigua,19.09962085995306,pg pic
Syracosphaera exigua,19.29823376505095,pg pic
Syracosphaera exigua,19.127389248077648,pg pic
Syracosphaera exigua,19.575497274866812,pg pic
Syracosphaera exigua,19.345199059311003,pg pic
Syracosphaera exigua,19.021549913945602,pg pic
Syracosphaera exigua,19.415512400485365,pg pic
Syracosphaera exigua,19.10356953082171,pg pic
Syracosphaera exigua,19.419760110989504,pg pic
Syracosphaera exigua,19.649997817016075,pg pic
Syracosphaera exigua,19.534322064967615,pg pic
Syracosphaera exigua,19.37085325222217,pg pic
Syracosphaera exigua,19.330676948834878,pg pic
Syracosphaera exigua,19.13477912407254,pg pic
Syracosphaera exigua,19.32701545522539,pg pic
Syracosphaera exigua,19.47240295835727,pg pic
Syracosphaera exigua,19.36091782862382,pg pic
Syracosphaera exigua,19.25338987160073,pg pic
Syracosphaera exigua,19.220773724779534,pg pic
Syracosphaera exigua,19.555704224496118,pg pic
Syracosphaera exigua,19.099950935601953,pg pic
Syracosphaera exigua,19.158415529307092,pg pic
Syracosphaera exigua,19.34704549813518,pg pic
Syracosphaera exigua,19.238210891646823,pg pic
Syracosphaera exigua,19.212794529481137,pg pic
Syracosphaera exigua,19.55701314742803,pg pic
Syracosphaera exigua,19.232964282520598,pg pic
Syracosphaera exigua,19.25205626623436,pg pic
Syracosphaera exigua,19.47684951289924,pg pic
Syracosphaera exigua,19.25034507767523,pg pic
Syracosphaera exigua,19.435422981578153,pg pic
Syracosphaera exigua,19.38106999505755,pg pic
Syracosphaera exigua,19.20793606292006,pg pic
Syracosphaera exigua,19.137975252104415,pg pic
Syracosphaera exigua,19.32704039501186,pg pic
Syracosphaera exigua,19.292327477976727,pg pic
Syracosphaera exigua,19.22203505183963,pg pic
Syracosphaera exigua,19.248186607811476,pg pic
Syracosphaera exigua,19.28872417397737,pg pic
Syracosphaera exigua,19.1266482314594,pg pic
Syracosphaera exigua,19.22187598950966,pg pic
Syracosphaera exigua,19.295856968192517,pg pic
Syracosphaera exigua,19.274354650333766,pg pic
Syracosphaera exigua,19.2396018082894,pg pic
Syracosphaera exigua,19.164423238417438,pg pic
Syracosphaera exigua,19.193831938881612,pg pic
Syracosphaera exigua,19.228789841598623,pg pic
Syracosphaera exigua,19.213817472315828,pg pic
Syracosphaera exigua,19.495978025309626,pg pic
Syracosphaera exigua,19.250713923641925,pg pic
Syracosphaera exigua,19.147470136129733,pg pic
Syracosphaera exigua,19.43203787735764,pg pic
Syracosphaera exigua,19.233753922711585,pg pic
Syracosphaera exigua,19.43198228815898,pg pic
Syracosphaera exigua,19.543207181703828,pg pic
Syracosphaera exigua,19.335409819582722,pg pic
Syracosphaera exigua,19.109192369546033,pg pic
Syracosphaera exigua,19.404503891846836,pg pic
Syracosphaera exigua,19.22875378992805,pg pic
Syracosphaera exigua,19.273377433450268,pg pic
Syracosphaera exigua,19.37358532657168,pg pic
Syracosphaera exigua,19.12186416930758,pg pic
Syracosphaera exigua,19.167706590874136,pg pic
Syracosphaera exigua,19.23045290861993,pg pic
Syracosphaera exigua,19.305978023315074,pg pic
Syracosphaera exigua,19.28028850694012,pg pic
Syracosphaera exigua,19.404958481322,pg pic
Syracosphaera exigua,19.06241634185533,pg pic
Syracosphaera exigua,19.146404884401157,pg pic
Syracosphaera exigua,19.224856341479796,pg pic
Syracosphaera exigua,19.083878089173567,pg pic
Syracosphaera exigua,19.068192094620183,pg pic
Syracosphaera exigua,19.15399210195454,pg pic
Syracosphaera exigua,19.232813517504393,pg pic
Syracosphaera exigua,19.201393115881586,pg pic
Syracosphaera exigua,19.375797426452962,pg pic
Syracosphaera exigua,19.13001090103864,pg pic
Syracosphaera exigua,19.10040587191204,pg pic
Syracosphaera exigua,19.13936797751846,pg pic
Syracosphaera lafourcadii HOL,3.3211328453210913,diameter
Syracosphaera lafourcadii HOL,3.3133441912533184,diameter
Syracosphaera lafourcadii HOL,3.3260041817142154,diameter
Syracosphaera lafourcadii HOL,3.311766050879992,diameter
Syracosphaera lafourcadii HOL,3.3238588449155566,diameter
Syracosphaera lafourcadii HOL,3.330891992207498,diameter
Syracosphaera lafourcadii HOL,3.3238891332338714,diameter
Syracosphaera lafourcadii HOL,3.3223976571852036,diameter
Syracosphaera lafourcadii HOL,3.320580809138437,diameter
Syracosphaera lafourcadii HOL,3.31793411991023,diameter
Syracosphaera lafourcadii HOL,3.3315351937296196,diameter
Syracosphaera lafourcadii HOL,3.3228619329286477,diameter
Syracosphaera lafourcadii HOL,3.3329805552963325,diameter
Syracosphaera lafourcadii HOL,3.319274053405501,diameter
Syracosphaera lafourcadii HOL,3.309934869863376,diameter
Syracosphaera lafourcadii HOL,3.3218385489360376,diameter
Syracosphaera lafourcadii HOL,3.32222175073541,diameter
Syracosphaera lafourcadii HOL,3.3091850138501506,diameter
Syracosphaera lafourcadii HOL,3.3245637015375094,diameter
Syracosphaera lafourcadii HOL,3.316866991332068,diameter
Syracosphaera lafourcadii HOL,3.3304611976019283,diameter
Syracosphaera lafourcadii HOL,3.318992846453802,diameter
Syracosphaera lafourcadii HOL,3.325030403527307,diameter
Syracosphaera lafourcadii HOL,3.3245663322879833,diameter
Syracosphaera lafourcadii HOL,3.3132648007350167,diameter
Syracosphaera lafourcadii HOL,3.3039424228357097,diameter
Syracosphaera lafourcadii HOL,3.328899013468081,diameter
Syracosphaera lafourcadii HOL,3.3141507014680296,diameter
Syracosphaera lafourcadii HOL,3.3216452550407762,diameter
Syracosphaera lafourcadii HOL,3.3214302623684944,diameter
Syracosphaera lafourcadii HOL,3.334106032072713,diameter
Syracosphaera lafourcadii HOL,3.3216635738180478,diameter
Syracosphaera lafourcadii HOL,3.3286732866106306,diameter
Syracosphaera lafourcadii HOL,3.330138560515912,diameter
Syracosphaera lafourcadii HOL,3.318986163426946,diameter
Syracosphaera lafourcadii HOL,3.3212097473710163,diameter
Syracosphaera lafourcadii HOL,3.321234553575222,diameter
Syracosphaera lafourcadii HOL,3.331283842387455,diameter
Syracosphaera lafourcadii HOL,3.321405494393097,diameter
Syracosphaera lafourcadii HOL,3.305756703139067,diameter
Syracosphaera lafourcadii HOL,3.306132355992968,diameter
Syracosphaera lafourcadii HOL,3.3137601529330927,diameter
Syracosphaera lafourcadii HOL,3.3198001046151013,diameter
Syracosphaera lafourcadii HOL,3.325780021363201,diameter
Syracosphaera lafourcadii HOL,3.3300520921411145,diameter
Syracosphaera lafourcadii HOL,3.3027928614121254,diameter
Syracosphaera lafourcadii HOL,3.330414999924626,diameter
Syracosphaera lafourcadii HOL,3.3255861801445663,diameter
Syracosphaera lafourcadii HOL,3.305090984160281,diameter
Syracosphaera lafourcadii HOL,3.32223763869176,diameter
Syracosphaera lafourcadii HOL,3.327390028834199,diameter
Syracosphaera lafourcadii HOL,3.320918370109931,diameter
Syracosphaera lafourcadii HOL,3.3174019458335025,diameter
Syracosphaera lafourcadii HOL,3.325275462446829,diameter
Syracosphaera lafourcadii HOL,3.3346338347727342,diameter
Syracosphaera lafourcadii HOL,3.3221380333083452,diameter
Syracosphaera lafourcadii HOL,3.3243062081713415,diameter
Syracosphaera lafourcadii HOL,3.302875557388773,diameter
Syracosphaera lafourcadii HOL,3.316338882738745,diameter
Syracosphaera lafourcadii HOL,3.3187305275605783,diameter
Syracosphaera lafourcadii HOL,3.319949763257626,diameter
Syracosphaera lafourcadii HOL,3.3310618403605803,diameter
Syracosphaera lafourcadii HOL,3.3205289250318013,diameter
Syracosphaera lafourcadii HOL,3.325341267911024,diameter
Syracosphaera lafourcadii HOL,3.3146306072606984,diameter
Syracosphaera lafourcadii HOL,3.3117983156291184,diameter
Syracosphaera lafourcadii HOL,3.3198430508807664,diameter
Syracosphaera lafourcadii HOL,3.3231747701785617,diameter
Syracosphaera lafourcadii HOL,3.313090738665393,diameter
Syracosphaera lafourcadii HOL,3.31931262623067,diameter
Syracosphaera lafourcadii HOL,3.3261633202121326,diameter
Syracosphaera lafourcadii HOL,3.306966070666969,diameter
Syracosphaera lafourcadii HOL,3.3294764756495794,diameter
Syracosphaera lafourcadii HOL,3.3261358148661424,diameter
Syracosphaera lafourcadii HOL,3.333142562222935,diameter
Syracosphaera lafourcadii HOL,3.321715883204984,diameter
Syracosphaera lafourcadii HOL,3.31736404503483,diameter
Syracosphaera lafourcadii HOL,3.317142970167579,diameter
Syracosphaera lafourcadii HOL,3.315744668760733,diameter
Syracosphaera lafourcadii HOL,3.317298166417069,diameter
Syracosphaera lafourcadii HOL,3.331961529848599,diameter
Syracosphaera lafourcadii HOL,3.3146458403089247,diameter
Syracosphaera lafourcadii HOL,3.3344335131039626,diameter
Syracosphaera lafourcadii HOL,3.319871588636058,diameter
Syracosphaera lafourcadii HOL,3.310559137154496,diameter
Syracosphaera lafourcadii HOL,3.3125370453986624,diameter
Syracosphaera lafourcadii HOL,3.331477503147256,diameter
Syracosphaera lafourcadii HOL,3.332083045643635,diameter
Syracosphaera lafourcadii HOL,3.319398508629673,diameter
Syracosphaera lafourcadii HOL,3.315018396325973,diameter
Syracosphaera lafourcadii HOL,3.3205140006285068,diameter
Syracosphaera lafourcadii HOL,3.306207155143684,diameter
Syracosphaera lafourcadii HOL,3.3199724379914954,diameter
Syracosphaera lafourcadii HOL,3.3247856686756037,diameter
Syracosphaera lafourcadii HOL,3.3314902496106575,diameter
Syracosphaera lafourcadii HOL,3.3170558856960968,diameter
Syracosphaera lafourcadii HOL,3.3273705007858827,diameter
Syracosphaera lafourcadii HOL,3.3276138610179196,diameter
Syracosphaera lafourcadii HOL,3.3254100298607687,diameter
Syracosphaera lafourcadii HOL,3.308159534367796,diameter
Syracosphaera lafourcadii HOL,3.3113868802359585,diameter
Syracosphaera lafourcadii HOL,3.3220893491283734,diameter
Syracosphaera lafourcadii HOL,3.3187988084543094,diameter
Syracosphaera lafourcadii HOL,3.341891545737573,diameter
Syracosphaera lafourcadii HOL,3.3228275941430523,diameter
Syracosphaera lafourcadii HOL,3.31193289599641,diameter
Syracosphaera lafourcadii HOL,3.3063839026852304,diameter
Syracosphaera lafourcadii HOL,3.32312563050183,diameter
Syracosphaera lafourcadii HOL,3.320700089402865,diameter
Syracosphaera lafourcadii HOL,3.29476016035011,diameter
Syracosphaera lafourcadii HOL,3.3332114022858583,diameter
Syracosphaera lafourcadii HOL,3.324474987467434,diameter
Syracosphaera lafourcadii HOL,3.311483345377938,diameter
Syracosphaera lafourcadii HOL,3.322961095091631,diameter
Syracosphaera lafourcadii HOL,3.3228433929835965,diameter
Syracosphaera lafourcadii HOL,3.312797329513208,diameter
Syracosphaera lafourcadii HOL,3.312193885494944,diameter
Syracosphaera lafourcadii HOL,3.3194240371926904,diameter
Syracosphaera lafourcadii HOL,3.319928963783275,diameter
Syracosphaera lafourcadii HOL,3.3091487954047536,diameter
Syracosphaera lafourcadii HOL,3.320954702066954,diameter
Syracosphaera lafourcadii HOL,3.3271191701248637,diameter
Syracosphaera lafourcadii HOL,3.3134828880074707,diameter
Syracosphaera lafourcadii HOL,3.3216478053902563,diameter
Syracosphaera lafourcadii HOL,3.3225328346800356,diameter
Syracosphaera lafourcadii HOL,3.3104403198757577,diameter
Syracosphaera lafourcadii HOL,3.340623435823441,diameter
Syracosphaera lafourcadii HOL,3.3162638378354137,diameter
Syracosphaera lafourcadii HOL,3.3265437283370405,diameter
Syracosphaera lafourcadii HOL,3.307930448090185,diameter
Syracosphaera lafourcadii HOL,3.3228927244072084,diameter
Syracosphaera lafourcadii HOL,3.3322842350428616,diameter
Syracosphaera lafourcadii HOL,3.3293339811740963,diameter
Syracosphaera lafourcadii HOL,3.3286487072316246,diameter
Syracosphaera lafourcadii HOL,3.330455259203054,diameter
Syracosphaera lafourcadii HOL,3.3206608371071034,diameter
Syracosphaera lafourcadii HOL,3.3300063802447033,diameter
Syracosphaera lafourcadii HOL,3.325597660606268,diameter
Syracosphaera lafourcadii HOL,3.3178986981373075,diameter
Syracosphaera lafourcadii HOL,3.322413704244074,diameter
Syracosphaera lafourcadii HOL,3.320350952188174,diameter
Syracosphaera lafourcadii HOL,3.3272214999907432,diameter
Syracosphaera lafourcadii HOL,3.305607256840611,diameter
Syracosphaera lafourcadii HOL,3.32268364887032,diameter
Syracosphaera lafourcadii HOL,3.3062322929348964,diameter
Syracosphaera lafourcadii HOL,3.3161312095821884,diameter
Syracosphaera lafourcadii HOL,3.3189214129801545,diameter
Syracosphaera lafourcadii HOL,3.324648804476422,diameter
Syracosphaera lafourcadii HOL,3.336768460788027,diameter
Syracosphaera lafourcadii HOL,3.3186726151488988,diameter
Syracosphaera lafourcadii HOL,3.315347511429063,diameter
Syracosphaera lafourcadii HOL,3.3267458478880307,diameter
Syracosphaera lafourcadii HOL,3.3302537247722848,diameter
Syracosphaera lafourcadii HOL,3.325086080883757,diameter
Syracosphaera lafourcadii HOL,3.3265206662409943,diameter
Syracosphaera lafourcadii HOL,3.3197683330364662,diameter
Syracosphaera lafourcadii HOL,3.3141187476342417,diameter
Syracosphaera lafourcadii HOL,3.3276786528659725,diameter
Syracosphaera lafourcadii HOL,3.3099341322854303,diameter
Syracosphaera lafourcadii HOL,3.32696372439134,diameter
Syracosphaera lafourcadii HOL,3.32561674593256,diameter
