,Latitude,Longitude,Depth,Month,Year,Acanthoica acanthifera,Acanthoica acanthos,Acanthoica quattrospina,Acanthoica quattrospina HOL,Algirosphaera robusta,Alisphaera capulata,Alisphaera extenta,Alisphaera gaudii,Alisphaera gaudii POL,Alisphaera pinnigera,Alisphaera unicornis,Alisphaera unicornis POL,Calcidiscus leptoporus,Calcidiscus leptoporus HOL,Calciopappus caudatus,Calciopappus rigidus,Calciosolenia brasiliensis,Calciosolenia murrayi,Calicasphaera blokii,Calicasphaera concava,Calicasphaera diconstricta,Calyptrolithina divergens,Calyptrolithina multipora,Calyptrosphaera heimdaliae,Calyptrosphaera sphaeroidea HOL,Ceratolithus cristatus CER,Ceratolithus cristatus HET,Coccolithus pelagicus,Coccolithus pelagicus HOL,Corisphaera gracilis,Corisphaera tyrrheniensis,Cyrtosphaera aculeata,Discosphaera tubifera,Emiliania huxleyi,Florisphaera profunda,Formonsella pyramidosa,Gephyrocapsa ericsonii,Gephyrocapsa muellerae,Gephyrocapsa oceanica,Gephyrocapsa ornata,Gephyrocapsa parvula,Gladiolithus flabellatus,Gliscolithus amitakareniae,Hayaster perplexus,Helicosphaera HOL catilliferus type,Helicosphaera HOL confusus type,Helicosphaera HOL ponticuliferus type,Helicosphaera carteri,Helicosphaera hyalina,Helicosphaera pavimentum,Helicosphaera pavimentum HOL,Helicosphaera wallichii,Helladosphaera cornifera,Helladosphaera pienaarii,Homozygosphaera spinosa,Homozygosphaera triarcha,Michaelsarsia adriaticus,Michaelsarsia elegans,Oolithotus antillarum,Oolithotus fragilis,Ophiaster formosus,Ophiaster hydroideus,Palusphaera vandelii,Pappomonas sp. type 3,Pappomonas sp. type 5,Papposphaera lepida,Picarola margalefii,Pontosphaera syracusana,Rhabdosphaera clavigera,Rhabdosphaera xiphos,Scyphosphaera apsteinii,Sphaerocalyptra adenensis,Sphaerocalyptra quadridentata,Syracosphaera ampliora,Syracosphaera anthos,Syracosphaera anthos HOL,Syracosphaera arethusae,Syracosphaera arethusae HOL,Syracosphaera aurisinae,Syracosphaera aurisinae HOL,Syracosphaera bannockii,Syracosphaera bannockii HOL,Syracosphaera borealis,Syracosphaera corolla,Syracosphaera dilatata,Syracosphaera epigrosa,Syracosphaera exigua,Syracosphaera gaarderae,Syracosphaera gaarderae HOL,Syracosphaera halldalii,Syracosphaera hastata,Syracosphaera histrica,Syracosphaera histrica HOL,Syracosphaera isselii HOL,Syracosphaera lafourcadii HOL,Syracosphaera magnaghii HOL,Syracosphaera marginiporata,Syracosphaera mediterranea,Syracosphaera mediterranea HOL gracillima type,Syracosphaera mediterranea HOL marisrubri type,Syracosphaera mediterranea HOL wettsteinii type,Syracosphaera molischii,Syracosphaera molischii HOL,Syracosphaera nana HOL,Syracosphaera neapolitana,Syracosphaera nodosa,Syracosphaera noroitica,Syracosphaera orbiculus,Syracosphaera ossa,Syracosphaera periperforata HOL,Syracosphaera prolongata,Syracosphaera protrudens,Syracosphaera pulchra,Syracosphaera pulchra HOL galea type,Syracosphaera pulchra HOL oblonga type,Syracosphaera reniformis,Syracosphaera rotula,Syracosphaera squamosa,Syracosphaera strigilis,Syracosphaera strigilis HOL,Syracosphaera tumularis,Turrilithus latericioides,Umbellosphaera irregularis,Umbellosphaera tenuis,Umbilicosphaera anulus,Umbilicosphaera foliosa,Umbilicosphaera hulburtiana,Umbilicosphaera sibogae,Wigwamma antarctica,Zygosphaera amoena,Zygosphaera marsilii
56,-59.5,-68.5,75,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,
57,-59.5,-68.5,100,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,-59.5,-55.5,5,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,-59.5,-55.5,75,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,-59.5,-55.5,100,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,-59.5,-33.5,15,2,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,-58.5,-172.5,10,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,-58.5,-172.5,20,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,-58.5,-172.5,40,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,-58.5,-172.5,60,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,-58.5,-172.5,80,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,-58.5,-172.5,100,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,-58.5,-172.5,150,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,-58.5,-135.5,20,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,-58.5,-135.5,40,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,-58.5,-135.5,55,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,-58.5,-135.5,100,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,-58.5,-68.5,5,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,-58.5,-68.5,10,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0,,
75,-58.5,-68.5,50,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200.0,,
76,-58.5,-68.5,75,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400.0,,
77,-58.5,-68.5,100,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13834.0,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,,
78,-58.5,-56.5,5,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,,
79,-58.5,-56.5,50,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,-58.5,-56.5,100,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,-58.5,174.5,0,1,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,-57.5,-174.5,20,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,-57.5,-174.5,40,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,-57.5,-174.5,60,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,-57.5,-174.5,80,12,2010,,,,,,,,,,,,,679.0,,,,,,,,,,,,,,,,,,,,,83536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,-57.5,-174.5,150,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,-57.5,-151.5,60,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,-57.5,-151.5,100,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,-57.5,-135.5,20,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,-57.5,-135.5,40,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,-57.5,-135.5,55,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,-57.5,-135.5,100,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,-57.5,-135.5,150,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,-57.5,-91.5,10,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,-57.5,-91.5,20,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22423.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,-57.5,-91.5,40,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,-57.5,-91.5,60,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,-57.5,-91.5,75,12,2010,,,,,,,,,,,,,484.0,,,,,,,,,,,,,,,,,,,,,25431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,-57.5,-91.5,100,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,-57.5,-91.5,150,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,-57.5,-68.5,5,2,2009,,,900.0,,,,,,,,,,500.0,,761.6666666666666,,,,,,,,,,,,,,,,,,,65490.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,
102,-57.5,-68.5,50,2,2009,,,,,,,,,,,,,500.0,,459.0,,,,,,,,,,,,,,,,,,,39478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,,
103,-57.5,-68.5,75,2,2009,,,,,,,,,,,,,,,463.0,,,,,,,,,,,,,,,,,,,70407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,,
104,-57.5,-68.5,100,2,2009,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,28002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0,,
105,-57.5,-57.5,5,2,2009,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,-57.5,-56.5,5,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0,,
107,-57.5,-56.5,50,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,-57.5,-56.5,100,2,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.0,,
109,-57.5,-25.5,15,2,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,-57.5,174.5,0,1,2005,,,,,,,,,,,,,178.0,,,,,,,,,,,,,,,,,,,,,33903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,-56.5,-152.5,20,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,-56.5,-152.5,40,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,-56.5,-152.5,60,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,-56.5,-152.5,100,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,-56.5,-152.5,150,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,-56.5,-115.5,20,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,-56.5,-115.5,40,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,-56.5,-115.5,60,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,-56.5,-115.5,100,12,2010,,,,,,,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,,,113354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,-56.5,-96.5,10,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,-56.5,-96.5,20,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,-56.5,-96.5,40,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,-56.5,-96.5,60,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,-56.5,-96.5,100,12,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,-56.5,-68.5,5,2,2009,,,,,,,,,,,,,500.0,,688.5,,,,,,,,,,,,,,,,,,,21626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,-56.5,-68.5,10,2,2009,,,,,,,,,,,,,1150.0,,456.3333333333333,,,,,,,,,,,,,,,,,,,24803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,-56.5,-68.5,50,2,2009,,,,,,,,,,,,,500.0,,910.0,,,,,,,,,,,,,,,,,,,17236.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,-56.5,-68.5,100,2,2009,,,,,,,,,,,,,550.0,,536.0,,,,,,,,,,,,,,,,,,,5681.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,-56.5,-67.5,5,2,2009,,,,,,,,,,,,,1400.0,,,,,,,,,,,,,,,,,,,,,7345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,-56.5,-57.5,5,2,2009,,,850.0,,,,,,,,,,,,1660.0,,,,,,,,,,,,,,,,,,,187686.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.0,,
131,-56.5,-57.5,10,2,2009,,,4200.0,,,,,,,,,,,,832.0,,,,,,,,,,,,,,,,,,,260498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,,
132,-56.5,-57.5,50,2,2009,,,,,,,,,,,,,,,459.0,,,,,,,,,,,,,,,,,,,141846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,,
133,-56.5,-57.5,100,2,2009,,,2300.0,,,,,,,,,,,,1716.0,,,,,,,,,,,,,,,,,,,135538.0,,,,34300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,
